Frame,Object.ID,Transformed.X,Transformed.Y,Spiel läuft,Game,Spieler schlägt,Speed
1967,0,-1.25527687943953,-13.341359716549684,Nein,Spiel läuft nicht,Nein,2.596466707716808
1967,1,2.559061621929314,9.569231693995942,Nein,Spiel läuft nicht,Nein,1.218113622891617
1968,1,2.5367608310636776,9.534456560607413,Nein,Spiel läuft nicht,Nein,1.1510102645903542
1968,0,-1.1991929865832347,-13.277628364159757,Nein,Spiel läuft nicht,Nein,2.5832242296822345
1969,1,2.5157975296908,9.49598685003447,Nein,Spiel läuft nicht,Nein,1.1454641893348865
1969,0,-1.1429539246567166,-13.215840488806128,Nein,Spiel läuft nicht,Nein,2.554262227276575
1970,0,-1.0861205893226673,-13.156861004384993,Nein,Spiel läuft nicht,Nein,2.511130961720295
1970,1,2.494790551895441,9.460444563512997,Nein,Spiel läuft nicht,Nein,1.16293361193947
1971,1,2.4748265405386354,9.432059281710826,Nein,Spiel läuft nicht,Nein,1.1594523080321348
1971,0,-1.0312673678952087,-13.099572346520471,Nein,Spiel läuft nicht,Nein,2.45862712605011
1972,1,2.4596873118654194,9.392473996986322,Nein,Spiel läuft nicht,Nein,1.1198829148890523
1972,0,-0.9789486046106257,-13.045166464846165,Nein,Spiel läuft nicht,Nein,2.4057651931175
1973,0,-0.9261377004342372,-12.990519569072426,Nein,Spiel läuft nicht,Nein,2.356303480556246
1973,1,2.4383661435835187,9.372357871478828,Nein,Spiel läuft nicht,Nein,1.0484384176899537
1974,1,2.4127879965227064,9.366501305813802,Nein,Spiel läuft nicht,Nein,0.9732764228126336
1974,0,-0.873846107417839,-12.936712797962816,Nein,Spiel läuft nicht,Nein,2.3121958519963597
1975,0,-0.8218283028522135,-12.881688723100423,Nein,Spiel läuft nicht,Nein,2.276132589272752
1975,1,2.381422335652483,9.365629266054796,Nein,Spiel läuft nicht,Nein,0.9108207768213923
1976,0,-0.7709116165972079,-12.826581937509246,Nein,Spiel läuft nicht,Nein,2.2487921732183227
1976,1,2.3511074839453583,9.36507548705778,Nein,Spiel läuft nicht,Nein,0.8661570840537853
1977,1,2.323670342005017,9.364911459083483,Nein,Spiel läuft nicht,Nein,0.8507968846774904
1977,0,-0.7221991459065763,-12.774500297932956,Nein,Spiel läuft nicht,Nein,2.2266118588189796
1978,1,2.291566431197239,9.36258442454147,Nein,Spiel läuft nicht,Nein,0.8530289423850613
1978,0,-0.671265749967074,-12.722163417895427,Nein,Spiel läuft nicht,Nein,2.212255132634836
1979,1,2.263944967733242,9.360769908102567,Nein,Spiel läuft nicht,Nein,0.8453822127029998
1979,0,-0.620772068782011,-12.669918492749527,Nein,Spiel läuft nicht,Nein,2.204950319852395
1980,1,2.240918639820702,9.360013759148547,Nein,Spiel läuft nicht,Nein,0.816682199802716
1980,0,-0.5679122636087952,-12.617939654561866,Nein,Spiel läuft nicht,Nein,2.202571582752698
1981,1,2.2190860454123276,9.357848355377545,Nein,Spiel läuft nicht,Nein,0.7534862549985701
1981,0,-0.5137116630468197,-12.567443512031279,Nein,Spiel läuft nicht,Nein,2.2014380263399143
1982,1,2.1977831214691754,9.352122915969813,Nein,Spiel läuft nicht,Nein,0.7124735833779642
1982,0,-0.4573987904500165,-12.519945799048525,Nein,Spiel läuft nicht,Nein,2.196562238657552
1983,1,2.1768340555855814,9.341461880609883,Nein,Spiel läuft nicht,Nein,0.7229844527170445
1983,0,-0.40044537804838576,-12.474563435969621,Nein,Spiel läuft nicht,Nein,2.1829577171131804
1984,1,2.1562018995318124,9.325472198189475,Nein,Spiel läuft nicht,Nein,0.7862080140170237
1984,0,-0.34643793204807327,-12.432126784442186,Nein,Spiel läuft nicht,Nein,2.155813737068734
1985,0,-0.29427965102319886,-12.389730342750166,Nein,Spiel läuft nicht,Nein,2.113673172776657
1985,1,2.1356462983479294,9.304402461013865,Nein,Spiel läuft nicht,Nein,0.8857722943415982
1986,1,2.064543930929959,9.290366312150507,Nein,Spiel läuft nicht,Nein,1.0267156456471545
1986,0,-0.24451977391511392,-12.347273117748749,Nein,Spiel läuft nicht,Nein,2.056941691458247
1987,0,-0.19711070820809343,-12.306405366693907,Nein,Spiel läuft nicht,Nein,1.9884832868960864
1987,1,2.0227911548501645,9.276623614487098,Nein,Spiel läuft nicht,Nein,1.1334123212073943
1988,0,-0.15092951053331957,-12.267597714391655,Nein,Spiel läuft nicht,Nein,1.908409557914132
1988,1,1.99111404247018,9.26076217709521,Nein,Spiel läuft nicht,Nein,1.168074383809108
1989,0,-0.1075476918302126,-12.232521877599122,Nein,Spiel läuft nicht,Nein,1.8156510657475047
1989,1,1.9632122053798025,9.241700574878564,Nein,Spiel läuft nicht,Nein,1.2082136796887057
1990,0,-0.06593716196764846,-12.201031276848784,Nein,Spiel läuft nicht,Nein,1.7122214291034923
1990,1,1.9365805440661206,9.219130163892636,Nein,Spiel läuft nicht,Nein,1.2538219523466396
1991,1,1.9104872213609685,9.193489293288872,Nein,Spiel läuft nicht,Nein,1.3477909864895055
1991,0,-0.027318172455259804,-12.175004405212876,Nein,Spiel läuft nicht,Nein,1.601092038060522
1992,0,0.009878534681906803,-12.15345654698338,Nein,Spiel läuft nicht,Nein,1.4886555964386774
1992,1,1.8367642278313991,9.19167224840872,Nein,Spiel läuft nicht,Nein,1.5223120495539617
1993,1,1.707138446737257,9.204223354355173,Nein,Spiel läuft nicht,Nein,1.7639963463533095
1993,0,0.046608630800778234,-12.135048938798043,Nein,Spiel läuft nicht,Nein,1.3815253502063742
1994,0,0.08327504991912504,-12.120529868861944,Nein,Spiel läuft nicht,Nein,1.2883963989420972
1994,1,1.645550408791316,9.232428609600188,Nein,Spiel läuft nicht,Nein,1.9604325886651552
1995,1,1.6111164416168533,9.326136854022472,Nein,Spiel läuft nicht,Nein,2.106994755029211
1995,0,0.11926731247384506,-12.108895446264349,Nein,Spiel läuft nicht,Nein,1.2149847114909944
1996,1,1.5740225668895538,9.375610512232361,Nein,Spiel läuft nicht,Nein,2.0991164975240957
1996,0,0.15482665996468964,-12.098927039883606,Nein,Spiel läuft nicht,Nein,1.1618701880583018
1997,0,0.18946082942334092,-12.090757179883578,Nein,Spiel läuft nicht,Nein,1.1282869810845522
1997,1,1.5365027537683156,9.404142317590143,Nein,Spiel läuft nicht,Nein,1.9414848347959208
1998,1,1.4988691875021212,9.420350553134845,Nein,Spiel läuft nicht,Nein,1.7956713780163271
1998,0,0.22548982115570382,-12.08334065367351,Nein,Spiel läuft nicht,Nein,1.111450555602033
1999,1,1.4371077999349813,9.449440593607225,Nein,Spiel läuft nicht,Nein,1.7674520391598934
1999,0,0.26222068569697005,-12.07609766204341,Nein,Spiel läuft nicht,Nein,1.1086029033126505
2000,1,1.3803520071027315,9.499791348273147,Nein,Spiel läuft nicht,Nein,1.9900755257448572
2000,0,0.29957981449422466,-12.069353074896155,Nein,Spiel läuft nicht,Nein,1.1132738001981035
2001,1,1.3282038780250245,9.589710307444225,Nein,Spiel läuft nicht,Nein,2.6125372565112386
2001,0,0.33738733199616944,-12.062679394512122,Nein,Spiel läuft nicht,Nein,1.1216820630069269
2002,1,1.323248098599086,9.819058448965514,Nein,Spiel läuft nicht,Nein,3.6506330753272107
2002,0,0.37428087454361647,-12.056020313623268,Nein,Spiel läuft nicht,Nein,1.12684347145151
2003,1,1.3182586520493758,10.066625016294909,Nein,Spiel läuft nicht,Nein,4.777496129503112
2003,0,0.4114076447700217,-12.048866753815815,Nein,Spiel läuft nicht,Nein,1.125348722424982
2004,1,1.3077150026917064,10.336766839119107,Nein,Spiel läuft nicht,Nein,5.858783163325134
2004,0,0.44675902911825116,-12.041259884174943,Nein,Spiel läuft nicht,Nein,1.114850773509271
2005,1,1.2949493356805102,10.602155898263252,Nein,Spiel läuft nicht,Nein,6.589400371989636
2005,0,0.48093986055867505,-12.0328872446625,Nein,Spiel läuft nicht,Nein,1.0960299921233534
2006,1,1.278488615830965,10.806722773831305,Nein,Spiel läuft nicht,Nein,6.789883365367387
2006,0,0.5133678409334985,-12.023812343336576,Nein,Spiel läuft nicht,Nein,1.0701736653709506
2007,0,0.5450255364722374,-12.01402867181459,Nein,Spiel läuft nicht,Nein,1.041682971024352
2007,1,1.2509662921455917,10.93819418205109,Nein,Spiel läuft nicht,Nein,6.452472498981338
2008,0,0.5765119227402256,-12.003397655057869,Nein,Spiel läuft nicht,Nein,1.015619286245194
2008,1,1.2105171206499186,11.093116255044595,Nein,Spiel läuft nicht,Nein,5.699795627947112
2009,0,0.6065833700736715,-11.992071104872085,Nein,Spiel läuft nicht,Nein,0.9935323410745758
2009,1,1.175843864585605,11.173972957166036,Nein,Spiel läuft nicht,Nein,4.72745579579238
2010,0,0.6355893562927827,-11.980552716145752,Nein,Spiel läuft nicht,Nein,0.9760099448511361
2010,1,1.151538905109946,11.271697328386882,Nein,Spiel läuft nicht,Nein,3.809318495927228
2011,1,1.0976253611684736,11.323293365085163,Nein,Spiel läuft nicht,Nein,3.1205313836897024
2011,0,0.6649752817786327,-11.968325738470124,Nein,Spiel läuft nicht,Nein,0.9642077285105608
2012,1,1.024250072451563,11.332173726544237,Nein,Spiel läuft nicht,Nein,2.6086695361742223
2012,0,0.6944601110966862,-11.955053144389796,Nein,Spiel läuft nicht,Nein,0.9586665473539281
2013,1,0.951906408255513,11.393089637987735,Nein,Spiel läuft nicht,Nein,2.3302396633429816
2013,0,0.723381296233625,-11.941102915834215,Nein,Spiel läuft nicht,Nein,0.9588661337132676
2014,1,0.88796107746544,11.426395906288569,Nein,Spiel läuft nicht,Nein,2.170093775235864
2014,0,0.75179733632565,-11.926323954513737,Nein,Spiel läuft nicht,Nein,0.9646785292508027
2015,1,0.8202439570607448,11.423535591847477,Nein,Spiel läuft nicht,Nein,2.0842536398896296
2015,0,0.7807548370624222,-11.909709490606481,Nein,Spiel läuft nicht,Nein,0.974764904307895
2016,1,0.7583431121440172,11.401650685767812,Nein,Spiel läuft nicht,Nein,2.0149872942926104
2016,0,0.8090681986534173,-11.89180301032825,Nein,Spiel läuft nicht,Nein,0.9870470203696419
2017,1,0.6953033943699944,11.378455163992996,Nein,Spiel läuft nicht,Nein,1.928653651867382
2017,0,0.8381986672958479,-11.873467314427291,Nein,Spiel läuft nicht,Nein,0.9995994416949078
2018,1,0.6445911901135758,11.35649124389312,Nein,Spiel läuft nicht,Nein,1.8195022625112023
2018,0,0.8666900254790134,-11.85421814537155,Nein,Spiel läuft nicht,Nein,1.0079316824663205
2019,0,0.894317171644677,-11.835612827431216,Nein,Spiel läuft nicht,Nein,1.0077378948982705
2019,1,0.6026108080096341,11.337900800016879,Nein,Spiel läuft nicht,Nein,1.7177629475725482
2020,1,0.560528275023366,11.31967280834126,Nein,Spiel läuft nicht,Nein,1.6307236180943043
2020,0,0.920972305626812,-11.81783157492085,Nein,Spiel läuft nicht,Nein,0.998081821579583
2021,0,0.9467548905057206,-11.800351204694582,Nein,Spiel läuft nicht,Nein,0.9788173244793259
2021,1,0.516922155678696,11.301706748176251,Nein,Spiel läuft nicht,Nein,1.567326350108377
2022,1,0.46225048975017136,11.274467621268158,Nein,Spiel läuft nicht,Nein,1.5366821782917675
2022,0,0.9719866372733643,-11.784507643149023,Nein,Spiel läuft nicht,Nein,0.9465683181086391
2023,1,0.4145966860813741,11.257996434032359,Nein,Spiel läuft nicht,Nein,1.5123778198850262
2023,0,0.9959183392481876,-11.770446838647278,Nein,Spiel läuft nicht,Nein,0.9017382493057741
2024,1,0.3686607903788325,11.242797318821765,Nein,Spiel läuft nicht,Nein,1.5104766537551337
2024,0,1.0187164965028588,-11.758453955404555,Nein,Spiel läuft nicht,Nein,0.846926569778858
2025,0,1.0398755977688117,-11.748497347160752,Nein,Spiel läuft nicht,Nein,0.7830844824662352
2025,1,0.32325797014418256,11.230296149953464,Nein,Spiel läuft nicht,Nein,1.5115447542298832
2026,0,1.0565532708629448,-11.741686284606297,Nein,Spiel läuft nicht,Nein,0.712009090202448
2026,1,0.27755630500454875,11.222367300078307,Nein,Spiel läuft nicht,Nein,1.4800217083765814
2027,0,1.0736502837267674,-11.736597337027423,Nein,Spiel läuft nicht,Nein,0.6399020007823658
2027,1,0.23172002342421424,11.22004984896438,Nein,Spiel läuft nicht,Nein,1.4032205856719224
2028,0,1.0899474449259285,-11.733272227814057,Nein,Spiel läuft nicht,Nein,0.5720029716440311
2028,1,0.1858387948511924,11.223301883680982,Nein,Spiel läuft nicht,Nein,1.269066990107509
2029,0,1.1045196265495374,-11.73150093948447,Nein,Spiel läuft nicht,Nein,0.5137514130866869
2029,1,0.16502750310718123,11.275141610438798,Nein,Spiel läuft nicht,Nein,1.0921124385180323
2030,0,1.1182623945204235,-11.731358321658366,Nein,Spiel läuft nicht,Nein,0.4709446103147945
2030,1,0.16522488482422107,11.273285232001388,Nein,Spiel läuft nicht,Nein,0.8608208831441801
2031,1,0.1652980381718659,11.271393494507556,Nein,Spiel läuft nicht,Nein,0.6188279732481802
2031,0,1.1318389233107287,-11.733082610506933,Nein,Spiel läuft nicht,Nein,0.4444697794182936
2032,1,0.1654796250020037,11.26955618258896,Nein,Spiel läuft nicht,Nein,0.38909536467857525
2032,0,1.146609745974529,-11.736651579763517,Nein,Spiel läuft nicht,Nein,0.43656184558055694
2033,1,0.16529981567792876,11.267331920174588,Nein,Spiel läuft nicht,Nein,0.21480459755760203
2033,0,1.1618834785342746,-11.742557508143125,Nein,Spiel läuft nicht,Nein,0.4474523961039327
2034,1,0.16547697197857014,11.265771266353806,Nein,Spiel läuft nicht,Nein,0.1034678414270976
2034,0,1.1775756590856878,-11.75060851697384,Nein,Spiel läuft nicht,Nein,0.47285552957497534
2035,1,0.16540096374126492,11.263847381193287,Nein,Spiel läuft nicht,Nein,0.043365394661833555
2035,0,1.1944393914735925,-11.759898552188282,Nein,Spiel läuft nicht,Nein,0.5070566099643293
2036,0,1.2120381558137812,-11.769589209318152,Nein,Spiel läuft nicht,Nein,0.5470516644426445
2036,1,0.16563719931442714,11.262562940525822,Nein,Spiel läuft nicht,Nein,0.024499820166344496
2037,1,0.16570581687296143,11.260495565261735,Nein,Spiel läuft nicht,Nein,0.032309144739455564
2037,0,1.2312154250287242,-11.780191690908163,Nein,Spiel läuft nicht,Nein,0.5870239621793004
2038,0,1.2505300060256501,-11.791273362519682,Nein,Spiel läuft nicht,Nein,0.6216457072205331
2038,1,0.16573005003573857,11.258534830658562,Nein,Spiel läuft nicht,Nein,0.051869205330421886
2039,0,1.2695500601956697,-11.8036231904162,Nein,Spiel läuft nicht,Nein,0.6468203439633301
2039,1,0.16591283804909002,11.257182347773796,Nein,Spiel läuft nicht,Nein,0.05031747391632977
2040,1,0.16611669096438553,11.255923166595444,Nein,Spiel läuft nicht,Nein,0.0
2040,0,1.2883099097206803,-11.816008383796657,Nein,Spiel läuft nicht,Nein,0.6597480395106535
2041,1,0.16599597487403123,11.25429547012126,Nein,Spiel läuft nicht,Nein,0.0
2041,0,1.3067319393021959,-11.827251524729935,Nein,Spiel läuft nicht,Nein,0.6597351794213488
2042,0,1.3245609571599013,-11.838820998243243,Nein,Spiel läuft nicht,Nein,0.6480244144448609
2042,1,0.16590293383884533,11.252398449946131,Nein,Spiel läuft nicht,Nein,0.30394569913146585
2043,0,1.3399283268431095,-11.849919524275476,Nein,Spiel läuft nicht,Nein,0.6262220366826491
2043,1,0.16607495021974325,11.251087942265602,Nein,Spiel läuft nicht,Nein,1.1393202009601104
2044,1,0.1658199381362649,11.249338476099766,Nein,Spiel läuft nicht,Nein,2.1557230705100054
2044,0,1.3541825328661137,-11.860452152632458,Nein,Spiel läuft nicht,Nein,0.5990972702268637
2045,1,-0.4385778280036111,11.52619348230823,Nein,Spiel läuft nicht,Nein,3.619939907207208
2045,0,1.3683752283331048,-11.87120465343069,Nein,Spiel läuft nicht,Nein,0.5720838462683447
2046,1,-0.5648450427515492,11.4984317483686,Nein,Spiel läuft nicht,Nein,4.601267348658066
2046,0,1.3814587893408903,-11.882336554885475,Nein,Spiel läuft nicht,Nein,0.5497247992526214
2047,0,1.3941689351044446,-11.894792751090854,Nein,Spiel läuft nicht,Nein,0.5359279425471775
2047,1,-0.6284934462334937,11.48342628167952,Nein,Spiel läuft nicht,Nein,4.994565305852967
2048,0,1.4061421642529943,-11.908226414758001,Nein,Spiel läuft nicht,Nein,0.5311595479186797
2048,1,-0.6764310536510816,11.473453697264977,Nein,Spiel läuft nicht,Nein,4.756561595557059
2049,1,-0.770379950828528,11.47085115739902,Nein,Spiel läuft nicht,Nein,3.85693057595273
2049,0,1.4168022339511646,-11.923226131416666,Nein,Spiel läuft nicht,Nein,0.5349733484964898
2050,1,-0.7833424662259987,11.408112226123619,Nein,Spiel läuft nicht,Nein,3.1858555385231444
2050,0,1.425422164412507,-11.940428859276834,Nein,Spiel läuft nicht,Nein,0.5460464613260472
2051,0,1.4318228426445754,-11.959263653032854,Nein,Spiel läuft nicht,Nein,0.5606363443055932
2051,1,-0.8376844789004165,11.284668692748998,Nein,Spiel läuft nicht,Nein,2.6351288462833837
2052,0,1.4369925901455127,-11.978733988719846,Nein,Spiel läuft nicht,Nein,0.5738876446310875
2052,1,-0.8838389263396416,11.20798221462083,Nein,Spiel läuft nicht,Nein,2.215951905279991
2053,0,1.441590193313676,-11.998342896713831,Nein,Spiel läuft nicht,Nein,0.5825904700514638
2053,1,-0.9282072100092642,11.155077489520426,Nein,Spiel läuft nicht,Nein,2.015523992684737
2054,0,1.4454687917785385,-12.01693267729409,Nein,Spiel läuft nicht,Nein,0.5828801965389337
2054,1,-0.9722250965376531,11.116836002519936,Nein,Spiel läuft nicht,Nein,2.266647518105697
2055,0,1.4490092550200269,-12.034559305933712,Nein,Spiel läuft nicht,Nein,0.5718294590492509
2055,1,-1.0165355835595968,11.08737429465525,Nein,Spiel läuft nicht,Nein,2.1394666506802205
2056,0,1.451848781525725,-12.05109933746556,Nein,Spiel läuft nicht,Nein,0.5493873919862633
2056,1,-1.0608655249195178,11.063879727035445,Nein,Spiel läuft nicht,Nein,1.9139641697046295
2057,0,1.4538845864659435,-12.06607511022123,Nein,Spiel läuft nicht,Nein,0.5138062858380509
2057,1,-1.105487359963682,11.044374003803657,Nein,Spiel läuft nicht,Nein,1.64461717517911
2058,1,-1.1218350787327456,10.973700676203773,Nein,Spiel läuft nicht,Nein,1.4118252222983638
2058,0,1.4552179689367322,-12.078845601684904,Nein,Spiel läuft nicht,Nein,0.46646240942059003
2059,0,1.455826764514926,-12.08950727905657,Nein,Spiel läuft nicht,Nein,0.4096664796894436
2059,1,-1.1214841799313313,10.957190673873473,Nein,Spiel läuft nicht,Nein,1.182001504067345
2060,1,-1.1208488075009142,10.9418987519524,Nein,Spiel läuft nicht,Nein,0.9979119253471955
2060,0,1.4557806679822909,-12.097783106133736,Nein,Spiel läuft nicht,Nein,0.33942772747358135
2061,1,-1.1203901357332768,10.926457306755589,Nein,Spiel läuft nicht,Nein,0.8039759763395647
2061,0,1.4553237388083746,-12.102122408945359,Nein,Spiel läuft nicht,Nein,0.25441280845526737
2062,1,-1.1198787597738507,10.911766656428707,Nein,Spiel läuft nicht,Nein,0.6311917880772557
2062,0,1.4546761442098162,-12.104568315572124,Nein,Spiel läuft nicht,Nein,0.1742956385632313
2063,0,1.4539158537017542,-12.10435304279082,Nein,Spiel läuft nicht,Nein,0.11534527630519065
2063,1,-1.11963007360327,10.897163157505778,Nein,Spiel läuft nicht,Nein,0.5224989483613554
2064,0,1.4531237097688348,-12.100286448356641,Nein,Spiel läuft nicht,Nein,0.09013792213751162
2064,1,-1.1191069984541262,10.883149154207597,Nein,Spiel läuft nicht,Nein,0.449792704510324
2065,0,1.4524037526524867,-12.093138850041427,Nein,Spiel läuft nicht,Nein,0.10236405311868692
2065,1,-1.1188502280152723,10.869316293989787,Nein,Spiel läuft nicht,Nein,0.40657603614393556
2066,0,1.4516108319824719,-12.084109052903457,Nein,Spiel läuft nicht,Nein,0.14571786667360234
2066,1,-1.1185408528711183,10.855571547606448,Nein,Spiel läuft nicht,Nein,0.3908649656852719
2067,1,-1.118286211419381,10.842350411540194,Nein,Spiel läuft nicht,Nein,0.4093117505243315
2067,0,1.4507543162535645,-12.072627702447798,Nein,Spiel läuft nicht,Nein,0.20894635145898333
2068,0,1.4500023889261504,-12.05997827812921,Nein,Spiel läuft nicht,Nein,0.2745548832644185
2068,1,-1.1180232156069538,10.82997238260334,Nein,Spiel läuft nicht,Nein,0.3983803255022876
2069,0,1.4491148983349347,-12.048063549115552,Nein,Spiel läuft nicht,Nein,0.3192750935285442
2069,1,-1.117741453780306,10.81794005552987,Nein,Spiel läuft nicht,Nein,0.38581244912511964
2070,1,-1.1176123639820141,10.80589943321625,Nein,Spiel läuft nicht,Nein,0.373475124865581
2070,0,1.4486005238678392,-12.037386329997524,Nein,Spiel läuft nicht,Nein,0.33119368853320363
2071,1,-1.1175239809535675,10.794029898720071,Nein,Spiel läuft nicht,Nein,0.3613509473591911
2071,0,1.4486310543527332,-12.02872046870203,Nein,Spiel läuft nicht,Nein,0.3198089539524864
2072,1,-1.117070267328144,10.783578782917488,Nein,Spiel läuft nicht,Nein,0.34902166251478156
2072,0,1.4491167722226372,-12.02121503845341,Nein,Spiel läuft nicht,Nein,0.29154476983780253
2073,1,-1.1166622648080384,10.773145714028733,Nein,Spiel läuft nicht,Nein,0.3362829338104037
2073,0,1.450212043916693,-12.014528549182575,Nein,Spiel läuft nicht,Nein,0.25444067305052437
2074,1,-1.1165145065675826,10.762433347137193,Nein,Spiel läuft nicht,Nein,0.3242564139226675
2074,0,1.451071812577492,-12.009365813383821,Nein,Spiel läuft nicht,Nein,0.2138163388553297
2075,1,-1.1162495964598464,10.752613647460688,Nein,Spiel läuft nicht,Nein,0.3128864079724238
2075,0,1.4518365859747666,-12.005185058772256,Nein,Spiel läuft nicht,Nein,0.17692276684517214
2076,0,1.4533534784794795,-12.001537356843087,Nein,Spiel läuft nicht,Nein,0.15378956861074133
2076,1,-1.1158000201311373,10.743269888959599,Nein,Spiel läuft nicht,Nein,0.3024959781639579
2077,1,-1.1153529737283066,10.734249742066726,Nein,Spiel läuft nicht,Nein,0.29226725266189835
2077,0,1.4559076893230107,-11.997640337652218,Nein,Spiel läuft nicht,Nein,0.15115879087088493
2078,0,1.460369627622228,-11.992677766222702,Nein,Spiel läuft nicht,Nein,0.17183524878284903
2078,1,-1.1150727103779365,10.724960013903608,Nein,Spiel läuft nicht,Nein,0.2824887561326218
2079,1,-1.1148227769597232,10.716108570312993,Nein,Spiel läuft nicht,Nein,0.2743303775740425
2079,0,1.468570800001651,-11.985623221335299,Nein,Spiel läuft nicht,Nein,0.21630917318073764
2080,0,1.4798376045249417,-11.975470731427201,Nein,Spiel läuft nicht,Nein,0.2822898683035502
2080,1,-1.114538813650684,10.707629187284786,Nein,Spiel läuft nicht,Nein,0.26676323387532097
2081,0,1.4919637679423055,-11.96375890523695,Nein,Spiel läuft nicht,Nein,0.3620819976285663
2081,1,-1.1141411211517114,10.699492758444663,Nein,Spiel läuft nicht,Nein,0.25893603255396125
2082,0,1.5029537872236123,-11.949065262910134,Ja,1,Nein,0.44651645087562314
2082,1,-1.1136398943866406,10.691773917573416,Ja,1,Nein,0.2515113923571741
2083,0,1.5150272845272788,-11.93189006844671,Ja,1,Nein,0.5245801253083899
2083,1,-1.1135177000734737,10.68347457832749,Ja,1,Nein,0.24575790444106635
2084,1,-1.1131366801313018,10.675900658755682,Ja,1,Nein,0.23973263229987207
2084,0,1.5276990766782488,-11.911891615891703,Ja,1,Nein,0.5908347604406516
2085,1,-1.1130007843646363,10.668395147054149,Ja,1,Nein,0.23294915775354277
2085,0,1.5380839793390217,-11.889991192395598,Ja,1,Nein,0.6425023113683764
2086,0,1.5474832734425263,-11.868029550396365,Ja,1,Nein,0.6772589560912083
2086,1,-1.1129305987251008,10.661125683694934,Ja,1,Nein,0.2254662432489561
2087,1,-1.1127533904477211,10.654147144194528,Ja,1,Nein,0.21800375308926817
2087,0,1.556333818590071,-11.847377287049088,Ja,1,Nein,0.6932904162617551
2088,0,1.5650036537299086,-11.826031935513294,Ja,1,Nein,0.6935163765775979
2088,1,-1.1123489944610234,10.647937877060944,Ja,1,Nein,0.21034074465224947
2089,0,1.5728110728830484,-11.805170396951684,Ja,1,Nein,0.6834272646341796
2089,1,-1.11202679819039,10.64196395162533,Ja,1,Nein,0.20259196603222476
2090,0,1.5810032970309635,-11.785299227965027,Ja,1,Nein,0.6669514483220219
2090,1,-1.1117916139119572,10.635440121837021,Ja,1,Nein,0.1958453027677499
2091,1,-1.1117026229949951,10.62873487411017,Ja,1,Nein,0.19070657836091734
2091,0,1.5863258315826823,-11.765557414653031,Ja,1,Nein,0.6533106470512253
2092,0,1.5900369452107896,-11.744785303560821,Ja,1,Nein,0.6538359833506874
2092,1,-1.1115333415332789,10.623035365612903,Ja,1,Nein,0.18598945201623002
2093,1,-1.1113547594211124,10.61737213004957,Ja,1,Nein,0.18077629259061323
2093,0,1.5953812861683683,-11.721047046480578,Ja,1,Nein,0.6781405377878972
2094,0,1.6009205749711328,-11.694620978398039,Ja,1,Nein,0.729579485400842
2094,1,-1.1111026595531044,10.611798656018895,Ja,1,Nein,0.17511447471419567
2095,1,-1.1109518665300535,10.606327982177515,Ja,1,Nein,0.16973238007261038
2095,0,1.6046386836751771,-11.662549359356518,Ja,1,Nein,0.8073917572540185
2096,0,1.6119266589505477,-11.626484308439625,Ja,1,Nein,0.9007855324672407
2096,1,-1.1105692973938053,10.60157309828068,Ja,1,Nein,0.16483506656808616
2097,0,1.617318299768542,-11.588170624360384,Ja,1,Nein,0.9977923316847811
2097,1,-1.1105703675050498,10.596216679769197,Ja,1,Nein,0.16024760109345818
2098,0,1.621243173848423,-11.547142593921905,Ja,1,Nein,1.0880087827468548
2098,1,-1.1106115875204927,10.590963560159704,Ja,1,Nein,0.1567284365924078
2099,0,1.623549111256581,-11.506162763303578,Ja,1,Nein,1.1576763619141033
2099,1,-1.1105869253990626,10.585752088257006,Ja,1,Nein,0.15381608479661085
2100,0,1.6244470555235986,-11.466076178803192,Ja,1,Nein,1.2039023091408185
2100,1,-1.1104188120536014,10.580992474912295,Ja,1,Nein,0.15129708137284037
2101,1,-1.110245823917575,10.576467942748728,Ja,1,Nein,0.14708781975078192
2101,0,1.6238048272649936,-11.424796531271776,Ja,1,Nein,1.2224192562702252
2102,0,1.6222349325874799,-11.38458623860948,Ja,1,Nein,1.2085572931498618
2102,1,-1.1101179093877733,10.571820450874487,Ja,1,Nein,0.14286275391111428
2103,0,1.6202598400877726,-11.348136633379998,Ja,1,Nein,1.1627177780706466
2103,1,-1.1099792340385355,10.567844269407878,Ja,1,Nein,0.13753875824370793
2104,1,-1.110046226166579,10.563201631475884,Ja,1,Nein,0.13253100803755144
2104,0,1.6174356402505878,-11.314001017971073,Ja,1,Nein,1.0923803684517013
2105,0,1.6135635003994226,-11.289677211192618,Ja,1,Nein,0.9997082799837762
2105,1,-1.1098120954469453,10.559442812403342,Ja,1,Nein,0.12764079216633772
2106,0,1.6076289202478735,-11.26772388598517,Ja,1,Nein,0.9028635434821362
2106,1,-1.1097246314890625,10.555373290777098,Ja,1,Nein,0.12339400331078923
2107,0,1.6012591131512703,-11.245184452868415,Ja,1,Nein,0.8208006847041088
2107,1,-1.1094922014363682,10.55205371310812,Ja,1,Nein,0.11930639486802476
2108,0,1.596170220998899,-11.22158265721412,Ja,1,Nein,0.7671258191740716
2108,1,-1.1094655897657961,10.547991577723423,Ja,1,Nein,0.11561984518072381
2109,1,-1.1092818694802455,10.544086420851908,Ja,1,Nein,0.11221766415941534
2109,0,1.5889552098946984,-11.197767509505024,Ja,1,Nein,0.751163522283925
2110,1,-1.1091024863266854,10.54111813683275,Ja,1,Nein,0.10895224127187153
