Frame,Object ID, Position X,Position Y,Position Z,Velocity X,Velocity Y,Velocity Z
16,0,1.004651665687561,0.758311927318573,5.123232364654541,0.0015676420880481,-0.0129141910001635,0.0991840288043022
16,1,-1.4918891191482544,-2.2719647884368896,24.910913467407227,-0.3266260325908661,-0.1414088308811187,1.0508018732070925
17,0,1.00007164478302,0.7577605843544006,5.125280857086182,0.0016893268330022,-0.0139145832508802,0.1068834736943245
17,1,-1.5116738080978394,-2.272484064102173,24.892608642578125,-0.3453305661678314,-0.1036909520626068,0.7593178749084473
18,0,0.9952624440193176,0.7571577429771423,5.127437591552734,0.0017604380846023,-0.0144976107403635,0.111382856965065
18,1,-1.5264543294906616,-2.2740120887756348,24.898332595825195,-0.3417991995811462,-0.1059221103787422,0.7772222757339478
19,0,0.9892744421958924,0.75655198097229,5.129580020904541,0.0019251655321568,-0.0158685222268104,0.1218035519123077
19,1,-1.536271572113037,-2.279039144515991,24.96637916564941,-0.3226339519023895,-0.1324901282787323,0.981571078300476
20,0,0.9818258881568908,0.7560163140296936,5.130672931671143,0.0020954285282641,-0.0172893870621919,0.1325737386941909
20,1,-1.5446372032165527,-2.288639783859253,25.082427978515625,-0.3108596503734588,-0.1636366099119186,1.2201303243637085
21,0,0.9746643304824828,0.755565345287323,5.13087797164917,0.0021479402203112,-0.0177334062755107,0.1358945518732071
21,1,-1.5487205982208252,-2.291229724884033,25.063451766967773,-0.2823836207389831,-0.1263113915920257,0.9370641708374025
22,0,0.9681178331375122,0.7550008893013,5.131803035736084,0.0021849053446203,-0.0180523805320262,0.1382315158843994
22,1,-1.552273511886597,-2.2971978187561035,25.12664222717285,-0.2637878656387329,-0.1475891023874282,1.1006979942321775
23,0,0.9633374214172364,0.7543308138847351,5.133689403533936,0.0021226895041763,-0.017554223537445,0.1342929601669311
23,1,-1.5544735193252563,-2.3051915168762207,25.21001434326172,-0.2402364015579223,-0.1621675044298172,1.2137784957885742
24,0,0.96000874042511,0.7534886598587036,5.137803554534912,0.0021330481395125,-0.0176240131258964,0.1349501758813858
24,1,-1.555104374885559,-2.313651323318481,25.283233642578125,-0.2124610394239425,-0.1695569306612014,1.2742977142333984
25,0,0.9582629799842834,0.7524993419647217,5.144033908843994,0.0021446039900183,-0.0177440270781517,0.1356783211231231
25,1,-1.5552698373794556,-2.3190743923187256,25.306116104125977,-0.1928042620420456,-0.1601495295763015,1.2027554512023926
26,0,0.9578084349632264,0.7512165904045105,5.155702590942383,0.0025055580772459,-0.0206873603165149,0.1585195213556289
26,1,-1.5539313554763794,-2.325302839279175,25.36460304260254,-0.1532914340496063,-0.1669756323099136,1.2616573572158811
27,0,0.9580291509628296,0.7493577599525452,5.176464080810547,0.0033797763753682,-0.0278928261250257,0.2138306200504303
27,1,-1.5536190271377563,-2.331869125366211,25.410539627075195,-0.1532921493053436,-0.1669256836175918,1.2616640329360962
28,0,0.9586257338523864,0.7472072839736938,5.197758674621582,0.0038785682991147,-0.032037679105997,0.2453837841749191
28,1,-1.554395079612732,-2.338075399398804,25.4533805847168,-0.1532905548810959,-0.1670469045639038,1.2616482973098757
29,0,0.960260808467865,0.7448764443397522,5.217658519744873,0.0042497962713241,-0.0350788608193397,0.2688734829425812
29,1,-1.5561933517456057,-2.344050168991089,25.495664596557617,-0.153292179107666,-0.166932463645935,1.2616634368896484
30,0,0.9626066088676452,0.742488443851471,5.233962059020996,0.0043934127315878,-0.0362639389932155,0.2779592275619507
30,1,-1.5558195114135742,-2.347771167755127,25.525924682617188,-0.1202288269996643,-0.1628178656101226,1.2337327003479004
31,0,0.9657585620880128,0.7400290966033936,5.248925685882568,0.00458918325603,-0.0378450863063335,0.2903499603271484
31,1,-1.555074691772461,-2.350745916366577,25.554601669311523,-0.0959784239530563,-0.1595193892717361,1.2120239734649658
32,0,0.9694101810455322,0.737648606300354,5.2598724365234375,0.0044631222262978,-0.0367626585066318,0.2823793888092041
32,1,-1.5538917779922483,-2.3530189990997314,25.578279495239254,-0.0829957723617553,-0.155148759484291,1.1813172101974487
33,0,0.974141001701355,0.7350974678993225,5.273108005523682,0.0047810454852879,-0.0393682606518268,0.3024963140487671
33,1,-1.5513793230056765,-2.355539321899414,25.61621856689453,-0.0619644559919834,-0.1554326266050338,1.1860302686691284
34,0,0.9781485199928284,0.732212483882904,5.288346767425537,0.021100727841258,-0.0418806299567222,0.3236526548862457
34,1,-1.5473697185516355,-2.356513738632202,25.617950439453125,-0.0440914258360862,-0.1443768441677093,1.103734850883484
35,0,0.9816269278526306,0.7290058732032776,5.300401210784912,0.0245303753763437,-0.0413260236382484,0.3193838000297546
35,1,-1.544161677360535,-2.3565316200256348,25.60640525817871,-0.0413513071835041,-0.1329167932271957,1.0148882865905762
36,0,0.9849510192871094,0.7256971001625061,5.311292171478272,0.0294958055019378,-0.0410723946988582,0.3180119097232818
36,1,-1.5417728424072266,-2.3562023639678955,25.591796875,-0.0410042777657508,-0.1217935606837272,0.9299927949905396
37,0,0.9871781468391418,0.7215211987495422,5.324018955230713,0.0253233276307582,-0.0429617613554,0.3319409787654876
37,1,-1.5401206016540527,-2.3550221920013428,25.579679489135746,-0.0437547750771045,-0.1067814752459526,0.8143782019615173
38,0,0.9916943907737732,0.7166894674301147,5.337697982788086,0.0467115715146064,-0.0442913100123405,0.3443625867366791
38,1,-1.5385665893554688,-2.3536717891693115,25.572179794311523,-0.0394374057650566,-0.1005847156047821,0.7673587799072266
39,0,0.9978495836257936,0.7112438082695007,5.353910446166992,0.0637767761945724,-0.0472167395055294,0.3674590289592743
39,1,-1.5369553565979004,-2.352436065673828,25.56536674499512,-0.0334822386503219,-0.0965993851423263,0.7353593707084656
40,0,1.0048314332962036,0.7054397463798523,5.372159004211426,0.0768705084919929,-0.0501454770565032,0.3914825320243835
40,1,-1.5355039834976196,-2.351404190063477,25.55935478210449,-0.0296314284205436,-0.0938819497823715,0.7153874635696411
41,0,1.011597990989685,0.6997668147087097,5.387955665588379,0.0849493592977523,-0.0504995845258235,0.3948410153388977
41,1,-1.5333645343780518,-2.350796699523926,25.55933952331543,-0.0170309785753488,-0.0933659002184867,0.7122410535812378
42,0,1.0155878067016602,0.6940889358520508,5.402960777282715,0.0751548036932945,-0.0512808449566364,0.3999740481376648
42,1,-1.5311588048934937,-2.3499467372894287,25.557395935058597,-0.0122479777783155,-0.0874306485056877,0.6675142049789429
43,0,1.0174658298492432,0.6879234313964844,5.415200233459473,0.0617686286568641,-0.0504648424685001,0.392033576965332
43,1,-1.5289021730422974,-2.349064826965332,25.556537628173828,-0.0070129469968378,-0.0838781595230102,0.6403557062149048
44,0,1.0178303718566897,0.6833857297897339,5.424895286560059,0.0446531660854816,-0.048539038747549,0.3755956590175628
44,1,-1.523612380027771,-2.348866701126098,25.57579231262207,0.023734351620078,-0.088142305612564,0.6761888265609741
45,0,1.0177756547927856,0.6805158257484436,5.432459354400635,0.034595001488924,-0.0457759983837604,0.3536361157894134
45,1,-1.519689679145813,-2.349029541015625,25.598276138305664,0.0237336624413728,-0.0880913436412811,0.6761955618858337
46,0,1.0173205137252808,0.6782347559928894,5.437962532043457,0.0192442126572132,-0.0426086001098156,0.3281994163990021
46,1,-1.516692280769348,-2.3495562076568604,25.62204360961914,0.0237324610352516,-0.0879975408315658,0.6762077212333679
47,0,1.0160361528396606,0.6765229105949402,5.440835475921631,0.0052406876347959,-0.0381639897823333,0.2927310764789581
47,1,-1.514298915863037,-2.350472450256348,25.64627265930176,0.0237325076013803,-0.0880016982555389,0.6762071847915649
48,0,1.013632893562317,0.6749051213264465,5.443430423736572,-0.0093961749225854,-0.035558883100748,0.2706118822097778
48,1,-1.507927656173706,-2.350410223007202,25.644088745117188,0.0514660850167274,-0.0788180530071258,0.6071681380271912
49,0,1.0098973512649536,0.6734164357185364,5.4451165199279785,-0.0248098149895668,-0.032287698239088,0.2440182566642761
49,1,-1.5030990839004517,-2.350716352462769,25.65108299255371,0.0514662191271781,-0.0788271427154541,0.6071668267250061
50,0,1.0054173469543457,0.6718928217887878,5.447696685791016,-0.0362519770860672,-0.0310710240155458,0.2335645258426666
50,1,-1.4992438554763794,-2.3513429164886475,25.66476249694824,0.0514665208756923,-0.0788441970944404,0.6071645617485046
51,0,0.999981164932251,0.6702630519866943,5.450760841369629,-0.0495704710483551,-0.0298996567726135,0.2235952019691467
51,1,-1.4900496006011963,-2.3509621620178223,25.6602725982666,0.0810040831565857,-0.066103808581829,0.5138095021247864
52,0,0.9936922192573548,0.6686028242111206,5.453886032104492,-0.0628698989748954,-0.028566762804985,0.2121824473142624
52,1,-1.4832589626312256,-2.3509175777435303,25.65693664550781,0.081003800034523,-0.0660805776715278,0.5138126611709595
53,0,0.9867245554924012,0.6662400960922241,5.464306831359863,-0.0762111693620681,-0.0346243530511856,0.2572944164276123
53,1,-1.4779274463653564,-2.351041555404663,25.659082412719727,0.0810025408864021,-0.0659875869750976,0.5138247609138489
54,0,0.9794535636901855,0.6631826162338257,5.4795122146606445,-0.0878418311476707,-0.0393333658576011,0.2923627495765686
54,1,-1.4735474586486816,-2.351389169692993,25.667091369628903,0.0810017958283424,-0.065932460129261,0.5138320922851562
55,0,0.9709462523460388,0.6597109436988831,5.494101524353027,-0.1040839180350303,-0.0410409085452556,0.303334891796112
55,1,-1.4653959274291992,-2.349970817565918,25.63552474975586,0.0976881831884384,-0.0480697900056839,0.3780037462711334
56,0,0.9622591137886048,0.6551913619041443,5.51096773147583,-0.1160347238183021,-0.0445310547947883,0.3296400606632232
56,1,-1.456769585609436,-2.347895622253418,25.602813720703125,0.1065414771437645,-0.0418682172894477,0.3323761224746704
57,0,0.9526585340499878,0.6501914858818054,5.527774333953857,-0.1316164880990982,-0.0470701269805431,0.3467970788478851
57,1,-1.4492230415344238,-2.346571922302246,25.588348388671875,0.1104057654738426,-0.0406205914914608,0.3225745558738708
58,0,0.9429046511650084,0.645643949508667,5.544186115264893,-0.1435820162296295,-0.0487457066774368,0.3591233789920807
58,1,-1.4404857158660889,-2.3441479206085205,25.55141258239746,0.1197620555758476,-0.0310519896447658,0.2506327927112579
59,0,0.9335981011390686,0.6432515978813171,5.556820392608643,-0.1519380658864975,-0.0475068017840385,0.3483765125274658
59,1,-1.4331780672073364,-2.343579769134521,25.551631927490234,0.1234965473413467,-0.0352436527609825,0.2830923497676849
60,0,0.9245847463607788,0.6419067978858948,5.564561367034912,-0.1593113988637924,-0.0439565330743789,0.3198957145214081
60,1,-1.4282004833221436,-2.34407901763916,25.567272186279297,0.1206827089190483,-0.0436571538448333,0.3466619253158569
61,0,0.9154632091522216,0.6412308812141418,5.569279670715332,-0.1678242832422256,-0.0400766767561435,0.289615273475647
61,1,-1.4250521659851074,-2.346074342727661,25.60940742492676,0.1141387149691581,-0.0499509945511817,0.3947193920612335
62,0,0.9059894680976868,0.6410280466079712,5.569815158843994,-0.177228108048439,-0.0336643308401107,0.2393288016319275
62,1,-1.4230914115905762,-2.349282741546631,25.650360107421875,0.1058441773056984,-0.0532736927270889,0.418861985206604
63,0,0.8970466256141663,0.6410856246948242,5.5687642097473145,-0.1819071620702743,-0.0280898790806531,0.1959952563047409
63,1,-1.4216346740722656,-2.353386878967285,25.68667984008789,0.0994644165039062,-0.0560139454901218,0.4388160407543182
64,0,0.8890861868858337,0.6413309574127197,5.5669779777526855,-0.1830159574747085,-0.0225104093551635,0.153200477361679
64,1,-1.4197816848754885,-2.35646915435791,25.71113586425781,0.0994632542133331,-0.0559282563626766,0.4388273358345032
65,0,0.8811851739883423,0.641730785369873,5.565360069274902,-0.1867937594652176,-0.0188176706433296,0.1243660822510719
65,1,-1.4175972938537598,-2.3592684268951416,25.730260848999023,0.0994638502597808,-0.0559711530804634,0.438821941614151
66,0,0.8731800317764282,0.6422861218452454,5.564116477966309,-0.1910720765590667,-0.0145234307274222,0.0910231843590736
66,1,-1.4151586294174194,-2.3618550300598145,25.74691200256348,0.0994639471173286,-0.0559821352362632,0.4388205111026764
67,0,0.8666855692863464,0.6430309414863586,5.5623297691345215,-0.1864587664604187,-0.0113459844142198,0.0672356039285659
67,1,-1.4125295877456665,-2.364283561706543,25.76237297058105,0.0994644463062286,-0.0560199953615665,0.4388156831264496
68,0,0.8627665638923645,0.643949031829834,5.560271739959717,-0.0946658253669738,-0.0210436880588531,0.1510394215583801
68,1,-1.4097357988357544,-2.366603136062622,25.77737045288086,0.0994642674922943,-0.056004449725151,0.4388176500797272
69,0,0.861078143119812,0.6452475190162659,5.554572105407715,-0.0797006040811538,-0.0177120547741651,0.1271627694368362
69,1,-1.4068200588226318,-2.368844747543335,25.7921199798584,0.0994646698236465,-0.0560333058238029,0.4388139545917511
70,0,0.8612460494041443,0.6469838619232178,5.546027183532715,-0.0676137581467628,-0.0150072257965803,0.1078807786107063
70,1,-1.3964767456054688,-2.3790054321289062,25.805986404418945,0.0994646027684211,-0.0559419319033622,0.4388256072998047
71,0,0.8607438206672668,0.6488564610481262,5.537021636962891,-0.0698680430650711,-0.0155097050592303,0.1114773452281951
71,1,-1.3964989185333252,-2.3791446685791016,25.80597496032715,0.0994645729660987,-0.0559420436620712,0.4388256371021271
72,0,0.8598211407661438,0.6510450839996338,5.525341033935547,-0.0779991745948791,-0.0173042193055152,0.1244521960616111
72,1,-1.3964005708694458,-2.379312038421631,25.8059196472168,0.0994646921753883,-0.0559358522295951,0.4388263821601867
73,0,0.8584815263748169,0.6535329222679138,5.511177062988281,-0.0905122682452201,-0.0200741551816463,0.144418254494667
73,1,-1.396321177482605,-2.3794808387756348,25.805906295776367,0.0994648113846778,-0.0559462197124958,0.4388251006603241
74,0,0.8570542335510254,0.6563364267349243,5.494487285614014,-0.1061424314975738,-0.02357111684978,0.1693528592586517
74,1,-1.39634108543396,-2.379664182662964,25.806087493896484,0.0994648486375808,-0.0560432747006416,0.438812643289566
75,0,0.8557940721511841,0.6593269109725952,5.477363586425781,-0.1192120909690857,-0.026462247595191,0.1902071833610534
75,1,-1.421488642692566,-2.37386155128479,25.811010360717773,-0.0057879001833498,-0.0458412654697895,0.3500368893146515
76,0,0.8547180891036987,0.6625496745109558,5.459309101104736,-0.1339249312877655,-0.0297587681561708,0.2136786580085754
76,1,-1.428256630897522,-2.365289688110352,25.676313400268555,-0.039438858628273,-0.013364459387958,0.0981505215167999
77,0,0.8531537055969238,0.6659703850746155,5.438092231750488,-0.1566526740789413,-0.0347796641290187,0.2499446123838424
77,1,-1.43325674533844,-2.3122365474700928,25.10179901123047,0.1092881858348846,-0.0696128979325294,0.5437982082366943
78,0,0.8505356907844543,0.6694884300231934,5.414852142333984,-0.1798527538776397,-0.0399475060403347,0.2869593203067779
78,1,-1.4464882612228394,-2.2612290382385254,24.749845504760746,-0.1129364892840385,0.1140394285321235,-0.8839981555938721
79,0,0.8494765758514404,0.6728131771087646,5.392038822174072,-0.0835828930139541,0.045507289469242,-0.3558612167835235
79,1,-1.468901753425598,-2.220223426818848,24.535541534423828,-0.164339005947113,0.1393109261989593,-1.079973578453064
80,0,0.8483771085739136,0.6756398677825928,5.372883319854736,-0.0801653638482093,0.0471566505730152,-0.3685939908027649
80,1,-1.5099681615829468,-2.1594154834747314,24.0731201171875,-0.2675557136535644,0.2038247883319854,-1.5849690437316897
81,0,0.8470814228057861,0.6780877709388733,5.355720520019531,-0.0787824094295501,0.0484044663608074,-0.3780392706394195
81,1,-1.5554430484771729,-2.1147119998931885,23.80500030517578,-0.3448594510555267,0.2336134165525436,-1.820868730545044
82,0,0.8452286720275879,0.6799996495246887,5.343228816986084,-0.0818836092948913,0.0468218810856342,-0.3660486042499542
82,1,-1.5872559547424316,-2.085521459579468,23.63727378845215,-0.3731296956539154,0.2493715584278106,-1.94308876991272
83,0,0.8411459922790527,0.6815664172172546,5.333525657653809,-0.0985985547304153,0.0445790141820907,-0.3507947325706482
83,1,-1.6072289943695068,-2.069312572479248,23.56602668762207,-0.3731282651424408,0.2492671757936477,-1.943102240562439
84,0,0.8349528908729553,0.6828667521476746,5.326809406280518,-0.1142941936850547,0.0412281788885593,-0.3265676498413086
84,1,-1.6225444078445437,-2.057915210723877,23.50121688842773,-0.3731307685375213,0.2494498938322067,-1.94307804107666
85,0,0.828458309173584,0.6840609312057495,5.319145679473877,-0.1208110004663467,0.0403403304517269,-0.3209657669067383
85,1,-1.6359277963638306,-2.0481863021850586,23.437162399291992,-0.3731257021427154,0.2490769624710083,-1.943126916885376
86,0,0.8210224509239197,0.6851138472557068,5.311831951141357,-0.1311269998550415,0.0388306304812431,-0.3098201155662536
86,1,-1.7039414644241333,-2.02421498298645,23.20530128479004,-0.5595026016235352,0.2779086232185364,-2.1786725521087646
87,0,0.8122491836547852,0.6860984563827515,5.305894374847412,-0.1448137164115905,0.0362679436802864,-0.2919118106365204
87,1,-1.7384982109069824,-2.0084848403930664,23.11955451965332,-0.559500515460968,0.2777543067932129,-2.1786930561065674
88,0,0.8012024164199829,0.687031626701355,5.3007988929748535,-0.1648550629615783,0.0337810292840004,-0.2751691043376922
88,1,-1.7622214555740356,-1.9965354204177856,23.04640388488769,-0.5594980120658875,0.2775748670101166,-2.1787166595458984
89,0,0.7853655815124512,0.6881803274154663,5.292811870574951,-0.1984046697616577,0.034358337521553,-0.283871054649353
89,1,-1.782457947731018,-1.9859694242477417,22.97408676147461,-0.5594894289970398,0.2769491672515869,-2.1787984371185303
90,0,0.7682387232780457,0.6893414258956909,5.286355972290039,-0.2230337858200073,0.0321299508213996,-0.269385814666748
90,1,-1.8736107349395752,-1.9470239877700808,22.574914932250977,-0.7821174263954163,0.3340007066726684,-2.638573169708252
91,0,0.7501534223556519,0.6906437873840332,5.27836799621582,-0.2471000403165817,0.0322548113763332,-0.272994726896286
91,1,-1.9170483350753784,-1.9244619607925413,22.462158203125,-0.782113790512085,0.3337355256080627,-2.6386077404022217
92,0,0.7321493029594421,0.6921352744102478,5.269129753112793,-0.2676638662815094,0.0326629243791103,-0.2784686386585235
92,1,-1.9477286338806152,-1.9089362621307373,22.37232780456543,-0.7821107506752014,0.3335226774215698,-2.638635396957397
93,0,0.71333909034729,0.6938251852989197,5.258791446685791,-0.291002482175827,0.0333700850605964,-0.2859006226062774
93,1,-1.9747769832611084,-1.8961434364318848,22.284809112548828,-0.7821152210235596,0.3338412046432495,-2.6385936737060547
94,0,0.6921945810317993,0.6957102417945862,5.247297763824463,-0.3205586373806,0.034172810614109,-0.295486569404602
94,1,-2.0009474754333496,-1.8843252658843996,22.19714736938477,-0.7821139693260193,0.3337445259094238,-2.638606309890747
95,0,0.6681399345397949,0.6977128982543945,5.234340190887451,-0.3554479777812958,0.0354091376066207,-0.3090201914310455
95,1,-2.0267486572265625,-1.8730089664459229,22.10974502563477,-0.7821075916290283,0.3332801461219787,-2.638667106628418
96,0,0.6424384713172913,0.699867844581604,5.21979284286499,-0.3887279331684112,0.0370868034660816,-0.3253899216651916
96,1,-2.0526163578033447,-1.8618264198303225,22.021949768066406,-0.7821093797683716,0.3334184288978576,-2.6386494636535645
97,0,0.6169080138206482,0.7018852233886719,5.207700729370117,-0.4169164896011352,0.0361468791961669,-0.3209852874279022
97,1,-2.0653796195983887,-1.8509279489517207,22.01011085510254,-0.7821102142333984,0.3333683609962463,-2.638655424118042
98,0,0.590577244758606,0.703650712966919,5.1983747482299805,-0.4469355940818786,0.0339797064661979,-0.3077834546566009
98,1,-2.065377950668335,-1.850552320480347,22.010072708129883,-0.7821102142333984,0.3331312835216522,-2.638685464859009
99,0,0.5606222748756409,0.7052194476127625,5.190672397613525,-0.4867016077041626,0.0317108146846294,-0.2942054271697998
99,1,-2.065293788909912,-1.8502405881881716,22.01012420654297,-0.7821111083030701,0.3332234621047973,-2.638673782348633
100,0,0.5270868539810181,0.7066357135772705,5.1830644607543945,-0.5314894914627075,0.0302327238023281,-0.2874305844306946
100,1,-2.065340995788574,-1.8499099016189573,22.01025009155273,-0.7821108102798462,0.3334294557571411,-2.638647556304932
101,0,0.4925313591957092,0.7078762054443359,5.176332950592041,-0.5714859366416931,0.0280639715492725,-0.2752590775489807
101,1,-2.065378904342652,-1.8495612144470213,22.01025390625,-0.7821104526519775,0.3332938253879547,-2.6386642456054688
102,0,0.4581482708454132,0.7089183926582336,5.171294212341309,-0.6070653200149536,0.0250603966414928,-0.2553100883960724
102,1,-2.6076276302337646,-1.8151360750198364,21.60473251342773,-1.412689208984375,0.3106278479099273,-2.5301854610443115
103,0,0.4237899482250213,0.7098110318183899,5.167019367218018,-0.6406629681587219,0.0225023459643125,-0.2390669286251068
103,1,-2.662879467010498,-1.8060723543167116,21.52273178100586,-1.4126887321472168,0.3106007874011993,-2.530189037322998
104,0,0.392236977815628,0.7104201316833496,5.166188716888428,-0.6616504788398743,0.0165737587958574,-0.1958017349243164
104,1,-2.71147894859314,-1.7962356805801392,21.438383102416992,-1.4126907587051392,0.3107474148273468,-2.530169725418091
105,0,0.3644135296344757,0.7107217311859131,5.167857646942139,-0.6718600988388062,0.0083862515166401,-0.1343324780464172
105,1,-2.758639097213745,-1.786020278930664,21.35395812988281,-1.4126920700073242,0.3108394145965576,-2.530158042907715
106,0,0.3372774422168731,0.7108551263809204,5.169282913208008,-0.6832733154296875,0.0021504568867385,-0.0877119749784469
106,1,-2.8054559230804443,-1.7756121158599854,21.269689559936523,-1.4126983880996704,0.3112991154193878,-2.530097961425781
107,0,0.3089086413383484,0.7109055519104004,5.172871112823486,-0.6984789967536926,-0.0026141793932765,-0.052729032933712
107,1,-2.852414608001709,-1.7650471925735474,21.18514060974121,-1.4127099514007568,0.3121398985385895,-2.5299878120422363
108,0,0.2782837152481079,0.7108781337738037,5.177697658538818,-0.7191666960716248,-0.0060793119482696,-0.0279968883842229
108,1,-2.899246454238892,-1.754468321800232,21.100786209106445,-1.4127070903778076,0.3119168281555176,-2.5300168991088867
109,0,0.2473408579826355,0.7107235789299011,5.18500566482544,-0.7361827492713928,-0.0106526426970958,0.0059063578955829
109,1,-2.9128494262695312,-1.740333080291748,21.085464477539062,-1.412709355354309,0.3121377229690552,-2.5299880504608154
110,0,0.2169157713651657,0.7104232907295227,5.194839000701904,-0.7497799396514893,-0.0153789995238184,0.0410605743527412
110,1,-2.9127871990203857,-1.7401610612869265,21.08555221557617,-1.412710666656494,0.312415063381195,-2.5299530029296875
111,0,0.1864808350801468,0.7098411321640015,5.209738731384277,-0.7632490992546082,-0.0224403534084558,0.0938592478632927
111,1,-2.912754774093628,-1.7399791479110718,21.08563041687012,-1.4127117395401,0.3126083314418793,-2.5299289226531982
112,0,0.1561767011880874,0.7087851762771606,5.231002330780029,-0.7747485041618347,-0.0311657451093196,0.1583764255046844
112,1,-2.912931203842163,-1.7397600412368774,21.085824966430664,-1.4127092361450195,0.312856376171112,-2.5298993587493896
113,0,0.1246129125356674,0.7073385119438171,5.253793239593506,-0.7905731797218323,-0.0377820096909999,0.2075286358594894
113,1,-3.308361053466797,-1.7187291383743286,20.76556205749512,-1.6474158763885498,0.2989839613437652,-2.4488325119018555
114,0,0.0923018753528595,0.7054105997085571,5.276432037353516,-0.8054895997047424,-0.0435737036168575,0.2487994730472564
114,1,-3.3834149837493896,-1.7217167615890503,20.88665199279785,-1.6577025651931765,0.2613635957241058,-2.1683008670806885
115,0,0.0590230710804462,0.7031406164169312,5.297990322113037,-0.8217797875404358,-0.0481569357216358,0.2827453911304474
115,1,-3.462092161178589,-1.7240110635757446,20.921560287475582,-1.6873971223831177,0.2526129186153412,-2.1049644947052
116,0,0.026600519195199,0.7004708051681519,5.319864273071289,-0.8332377672195435,-0.0530781336128711,0.3193653523921966
116,1,-3.530493974685669,-1.7258000373840332,20.93244361877441,-1.69725239276886,0.2430895119905471,-2.035957336425781
117,0,-0.0053215865045785,0.6978733539581299,5.337411880493164,-0.8423657417297363,-0.0544572062790393,0.3286748826503753
117,1,-3.5942838191986084,-1.7272814512252808,20.921390533447266,-1.7031006813049316,0.2375643253326416,-1.990737795829773
118,0,-0.0352604575455188,0.6952370405197144,5.35659646987915,-0.8448733687400818,-0.0581570044159889,0.3572540879249573
118,1,-3.670046329498291,-1.728868842124939,20.92911148071289,-1.7299306392669678,0.2244637757539749,-1.8922252655029297
119,0,-0.0637052729725837,0.6926383376121521,5.375184535980225,-0.8440145254135132,-0.0605068877339363,0.375663548707962
119,1,-3.699260950088501,-1.7323060035705566,20.94209289550781,-1.6411919593811035,0.2094472199678421,-1.7661207914352417
120,0,-0.0958844348788261,0.6898012757301331,5.395256042480469,-0.8577132821083069,-0.0640793144702911,0.4017385840415954
120,1,-3.7173566818237305,-1.7346346378326416,20.945016860961918,-1.5544383525848389,0.2045897096395492,-1.718007206916809
121,0,-0.128408595919609,0.6869458556175232,5.412230491638184,-0.8676446080207825,-0.0647774040699005,0.4058397114276886
121,1,-3.735816240310669,-1.7364919185638428,20.939064025878903,-1.4755231142044067,0.1979796737432479,-1.6613469123840332
