Frame,Object.ID,Transformed.X,Transformed.Y,Spiel läuft,Game,Speed,Spieler schlägt
27,0,1.5254139796553483,-11.995988795274283,Nein,Spiel läuft nicht,0.355007163295337,Nein
27,1,-2.591628885609911,13.136880838451383,Nein,Spiel läuft nicht,1.621741191959504,Nein
28,0,1.5254628659370395,-11.9783903646548,Nein,Spiel läuft nicht,0.4241252734373754,Nein
28,1,-2.5945277022177997,13.18833091898761,Nein,Spiel läuft nicht,1.5255220660577082,Nein
29,1,-2.5986516295104494,13.237556845218801,Nein,Spiel läuft nicht,1.4014838069236593,Nein
29,0,1.5267829327573783,-11.958884470110304,Nein,Spiel läuft nicht,0.49553657489142916,Nein
30,0,1.5290067418541577,-11.93848092019364,Nein,Spiel läuft nicht,0.5553585079235026,Nein
30,1,-2.599358177058051,13.26829223394413,Nein,Spiel läuft nicht,1.2453719501859228,Nein
31,1,-2.5993873457177314,13.292669238684075,Nein,Spiel läuft nicht,1.0573903023214988,Nein
31,0,1.5322372498554189,-11.917182064514478,Nein,Spiel läuft nicht,0.601416399724021,Nein
32,0,1.5361439852326575,-11.896198529438983,Nein,Spiel läuft nicht,0.6372861240875585,Nein
32,1,-2.598645572944839,13.311318504057258,Nein,Spiel läuft nicht,0.843841896852805,Nein
33,0,1.5413535030111356,-11.873625626751021,Nein,Spiel läuft nicht,0.6760075277064697,Nein
33,1,-2.596378233658604,13.331498648272579,Nein,Spiel läuft nicht,0.6467576421039438,Nein
34,0,1.5455485730914675,-11.848418732482633,Nein,Spiel läuft nicht,0.7190422370949512,Nein
34,1,-2.5915877835171157,13.340834551246452,Nein,Spiel läuft nicht,0.46872107816640773,Nein
35,1,-2.58747281611472,13.342471993767953,Nein,Spiel läuft nicht,0.3476977349214859,Nein
35,0,1.5490091179889571,-11.820300467604648,Nein,Spiel läuft nicht,0.7799584001673532,Nein
36,0,1.552254629071233,-11.79124434426938,Nein,Spiel läuft nicht,0.8644021293505217,Nein
36,1,-2.584280553501455,13.341081350017099,Nein,Spiel läuft nicht,0.26719470475748064,Nein
37,0,1.5538724882056858,-11.754949520930882,Nein,Spiel läuft nicht,0.9792506504476541,Nein
37,1,-2.581805810958212,13.331897259672928,Nein,Spiel läuft nicht,0.23175587633851835,Nein
38,1,-2.579437624865679,13.320894430326716,Nein,Spiel läuft nicht,0.22589440932516813,Nein
38,0,1.5581988744826523,-11.712449329519348,Nein,Spiel läuft nicht,1.1112309948471402,Nein
39,0,1.5644146567947557,-11.664361543382004,Nein,Spiel läuft nicht,1.247008715996495,Nein
39,1,-2.577032032775475,13.31086529627102,Nein,Spiel läuft nicht,0.2437488817968534,Nein
40,0,1.5715657793834414,-11.613077690154572,Nein,Spiel läuft nicht,1.3638441732065245,Nein
40,1,-2.57488758923179,13.302535643921125,Nein,Spiel läuft nicht,0.2603669623283229,Nein
41,0,1.578495082513278,-11.562831420428612,Nein,Spiel läuft nicht,1.4554745247391176,Nein
41,1,-2.5720244432425616,13.29768940871701,Nein,Spiel läuft nicht,0.2560715957034996,Nein
42,1,-2.569001102547796,13.290857901729062,Nein,Spiel läuft nicht,0.23452513432688368,Nein
42,0,1.5819227235260584,-11.513114670467814,Nein,Spiel läuft nicht,1.4859523216815715,Nein
43,1,-2.5659115622550384,13.283686300415999,Nein,Spiel läuft nicht,0.20741662288378393,Nein
43,0,1.5825710673215936,-11.459414156897541,Nein,Spiel läuft nicht,1.4352471339937396,Nein
44,0,1.5817594576862637,-11.420165706170037,Nein,Spiel läuft nicht,1.3002881174399565,Nein
44,1,-2.5592981760005205,13.281873733617171,Nein,Spiel läuft nicht,0.18896803932882,Nein
45,0,1.5808773359119141,-11.395501042706073,Nein,Spiel läuft nicht,1.1135688089594586,Nein
45,1,-2.554526607776804,13.28270760552556,Nein,Spiel läuft nicht,0.17761145717263546,Nein
46,1,-2.5510281180361725,13.28644027285273,Nein,Spiel läuft nicht,0.17271602991319962,Nein
46,0,1.5796596599246588,-11.375956171123237,Nein,Spiel läuft nicht,0.9015452342936803,Nein
47,1,-2.5483990478540224,13.293423919860935,Nein,Spiel läuft nicht,0.17242894491762523,Nein
47,0,1.577563368498403,-11.36141817231475,Nein,Spiel läuft nicht,0.6991929208261477,Nein
48,1,-2.5403265460379703,13.294455475609649,Nein,Spiel läuft nicht,0.18136701435877606,Nein
48,0,1.5740814932766143,-11.347938757113855,Nein,Spiel läuft nicht,0.5450099695335224,Nein
49,0,1.5689578748680937,-11.33583192467552,Nein,Spiel läuft nicht,0.4610382443352577,Nein
49,1,-2.534355646818954,13.29776789020529,Nein,Spiel läuft nicht,0.1983870743148583,Nein
50,0,1.5628797347917756,-11.323645003945003,Nein,Spiel läuft nicht,0.43085877277682383,Nein
50,1,-2.5297396960477223,13.303232740340132,Nein,Spiel läuft nicht,0.2178872530081089,Nein
51,0,1.5555632729139799,-11.31077390988283,Nein,Spiel läuft nicht,0.43668341398341726,Nein
51,1,-2.5180045069196813,13.30225711943243,Nein,Spiel läuft nicht,0.2353102463377689,Nein
52,0,1.547161834557115,-11.297831577993929,Nein,Spiel läuft nicht,0.4781135443290705,Nein
52,1,-2.5094003286167683,13.303613515476751,Nein,Spiel läuft nicht,0.2386611831201384,Nein
53,0,1.5376715312053866,-11.279359233931674,Nein,Spiel läuft nicht,0.550875871556922,Nein
53,1,-2.5027164010390983,13.305759916151327,Nein,Spiel läuft nicht,0.2427242527654118,Nein
54,1,-2.497329015644736,13.309268593342884,Nein,Spiel läuft nicht,0.2630810488078379,Nein
54,0,1.52758355698112,-11.255175370116518,Nein,Spiel läuft nicht,0.6572386048990511,Nein
55,0,1.5158279818282747,-11.22759608684856,Nein,Spiel läuft nicht,0.7922099894983365,Nein
55,1,-2.486468207771916,13.300735916452586,Nein,Spiel läuft nicht,0.30244844408923244,Nein
56,1,-2.4748255152864913,13.286623651263286,Nein,Spiel läuft nicht,0.35244609608821154,Nein
56,0,1.503551478398651,-11.19101491810161,Nein,Spiel läuft nicht,0.9311711349311506,Nein
57,0,1.489993901785837,-11.150422403563175,Nein,Spiel läuft nicht,1.013068128688982,Nein
57,1,-2.464857617353338,13.277661405146423,Nein,Spiel läuft nicht,0.39429227471840167,Nein
58,1,-2.452955923073683,13.260792083835085,Nein,Spiel läuft nicht,0.411159172425514,Nein
58,0,1.4763661102544856,-11.113806244524786,Nein,Spiel läuft nicht,1.0078774002209017,Nein
59,0,1.4639020043641189,-11.09574587538462,Nein,Spiel läuft nicht,0.9132929589999793,Nein
59,1,-2.443580771809125,13.2574386446498,Nein,Spiel läuft nicht,0.3933407066955438,Nein
60,0,1.4521177377099275,-11.08648682420046,Nein,Spiel läuft nicht,0.7659836946738101,Nein
60,1,-2.4375259294193907,13.261910477576482,Nein,Spiel läuft nicht,0.3967519152723754,Nein
61,0,1.4403940611117487,-11.082920765743857,Nein,Spiel läuft nicht,0.5951365775453995,Nein
61,1,-2.4343410998442705,13.277352877319524,Nein,Spiel läuft nicht,0.4433689624990871,Nein
62,1,-2.4329724121121257,13.303246451134147,Nein,Spiel läuft nicht,0.5293469790124707,Nein
62,0,1.4283776552564746,-11.083308875578165,Nein,Spiel läuft nicht,0.45658873423035073,Nein
63,1,-2.4324512226065167,13.337188176607913,Nein,Spiel läuft nicht,0.6335832428143053,Nein
63,0,1.4171106609071626,-11.08575752968451,Nein,Spiel läuft nicht,0.37424062251550894,Nein
64,0,1.407138431420282,-11.089583704377738,Nein,Spiel läuft nicht,0.34664727235434556,Nein
64,1,-2.4310846121469893,13.363035124306563,Nein,Spiel läuft nicht,0.7277405307541522,Nein
65,1,-2.429191626731675,13.386824521736383,Nein,Spiel läuft nicht,0.7680039573813541,Nein
65,0,1.3972814882216804,-11.094762753652308,Nein,Spiel läuft nicht,0.33944530713039517,Nein
66,0,1.3873323906793946,-11.10135391018159,Nein,Spiel läuft nicht,0.33432789154376014,Nein
66,1,-2.4269057892153345,13.408968217429821,Nein,Spiel läuft nicht,0.7440624395154545,Nein
67,0,1.3793442080466036,-11.109231483883203,Nein,Spiel läuft nicht,0.32962110850421167,Nein
67,1,-2.424330150992331,13.42984640356876,Nein,Spiel läuft nicht,0.6941716427940969,Nein
68,1,-2.4215146089844635,13.449836378829492,Nein,Spiel läuft nicht,0.7885901988616836,Nein
68,0,1.374655050038076,-11.11803148688329,Nein,Spiel läuft nicht,0.3339280822700156,Nein
69,1,-2.4185227799180713,13.469186224062238,Nein,Spiel läuft nicht,0.8683817195886815,Nein
69,0,1.372905418037043,-11.129426935956497,Nein,Spiel läuft nicht,0.3506744539961463,Nein
70,1,-2.408266235338788,13.559729603331816,Nein,Spiel läuft nicht,0.9217146519523642,Nein
70,0,1.3736333964242942,-11.14405839721297,Nein,Spiel läuft nicht,0.38103341293470205,Nein
71,1,-2.408331371223557,13.560946708059772,Nein,Spiel läuft nicht,0.8031810318298251,Nein
71,0,1.3735546653795085,-11.160005612011922,Nein,Spiel läuft nicht,0.42772088737898006,Nein
72,1,-2.408251624082254,13.562440597501778,Nein,Spiel läuft nicht,0.6907547054685176,Nein
72,0,1.373045912991994,-11.178643754356111,Nein,Spiel läuft nicht,0.49198046453146166,Nein
73,0,1.3721059209154898,-11.199837188561002,Nein,Spiel läuft nicht,0.5622902425489373,Nein
73,1,-2.4081964407395273,13.56394001201668,Nein,Spiel läuft nicht,0.5524290234809449,Nein
74,1,-2.408271677443502,13.565531866568195,Nein,Spiel läuft nicht,0.5851135796767188,Nein
74,0,1.3711549721736322,-11.223653327214592,Nein,Spiel läuft nicht,0.6314293663740094,Nein
75,0,1.3704676115195094,-11.249043473955656,Nein,Spiel läuft nicht,0.6964019092301433,Nein
75,1,-2.438495010278891,13.508649714652506,Nein,Spiel läuft nicht,1.5055183876220148,Nein
76,1,-2.443928745251465,13.44078709735249,Nein,Spiel läuft nicht,3.344885526245184,Nein
76,0,1.3700804849826311,-11.276368499499037,Nein,Spiel läuft nicht,0.7573679183811157,Nein
77,1,-2.4325689463832485,13.012044205117705,Nein,Spiel läuft nicht,5.7490827279870995,Nein
77,0,1.3691489640979086,-11.305331987749014,Nein,Spiel läuft nicht,0.8036964128157638,Nein
78,0,1.3669257292198778,-11.33525345323567,Nein,Spiel läuft nicht,0.8261330480076414,Nein
78,1,-2.4334990681084356,12.584768666044093,Nein,Spiel läuft nicht,8.207932157125153,Nein
79,1,-2.4495296590929336,12.234115948013722,Nein,Spiel läuft nicht,,Nein
79,0,1.36661607284893,-11.36315656455658,Nein,Spiel läuft nicht,0.8177029914361937,Nein
80,0,1.3661001273651012,-11.386940291165185,Nein,Spiel läuft nicht,0.7760321434531103,Nein
80,1,-2.4823056422964886,11.721867838274658,Nein,Spiel läuft nicht,,Nein
81,0,1.3652231365457754,-11.407576495223534,Nein,Spiel läuft nicht,0.7065618564998639,Nein
81,1,-2.52613178357879,11.337124375392019,Nein,Spiel läuft nicht,,Nein
82,1,-2.557468533490537,11.084934264224863,Nein,Spiel läuft nicht,9.958384735111704,Nein
82,0,1.3634712916488867,-11.423943137967491,Nein,Spiel läuft nicht,0.6227266735026675,Nein
83,0,1.358795363695729,-11.437967653348355,Nein,Spiel läuft nicht,0.5448967415989989,Nein
83,1,-2.5779156285884244,10.942940830711077,Nein,Spiel läuft nicht,8.034427601106685,Nein
84,0,1.3513660338863738,-11.450326321742235,Nein,Spiel läuft nicht,0.48417792208228827,Nein
84,1,-2.5938084600976614,10.843777998856387,Nein,Spiel läuft nicht,6.348571461526793,Nein
85,1,-2.607712993384963,10.75963555566654,Nein,Spiel läuft nicht,4.947842837076353,Nein
85,0,1.3435335216467692,-11.461759415187839,Nein,Spiel läuft nicht,0.4471739088334137,Nein
86,1,-2.685752152764972,10.549293838782473,Nein,Spiel läuft nicht,4.333882099368787,Nein
86,0,1.334472928286151,-11.47218822761127,Nein,Spiel läuft nicht,0.43534641404764485,Nein
87,0,1.3236974704884281,-11.482409287176512,Nein,Spiel läuft nicht,0.4564002136360441,Nein
87,1,-2.724648471369002,10.409170380597969,Nein,Spiel läuft nicht,4.036143791266259,Nein
88,0,1.3100332515315887,-11.492746138797322,Nein,Spiel läuft nicht,0.5028372018945814,Nein
88,1,-2.750956472589573,10.303820858976998,Nein,Spiel läuft nicht,4.48710737753931,Nein
89,0,1.2903975915863135,-11.50586160651359,Nein,Spiel läuft nicht,0.5705361282176251,Nein
89,1,-2.7732378954211496,10.21133629234223,Nein,Spiel läuft nicht,4.974675630934332,Nein
90,0,1.2691275128599613,-11.519476758453798,Nein,Spiel läuft nicht,0.6456524312452323,Nein
90,1,-2.875467051095056,9.875431701293511,Nein,Spiel läuft nicht,5.463235594530847,Nein
91,1,-2.9235836879604373,9.675156921951483,Nein,Spiel läuft nicht,5.435303849193524,Nein
91,0,1.2466946360414828,-11.534446065773993,Nein,Spiel läuft nicht,0.7229395124048124,Nein
92,0,1.2244223849085711,-11.550973907262154,Nein,Spiel läuft nicht,0.7931522871906178,Nein
92,1,-2.9576165008625632,9.53796753382709,Nein,Spiel läuft nicht,5.468528139853586,Nein
93,1,-2.9878091216365794,9.42541563860229,Nein,Spiel läuft nicht,5.01497062278909,Nein
93,0,1.2011923032402818,-11.569351402112236,Nein,Spiel läuft nicht,0.8610453677467659,Nein
94,0,1.1750747619884483,-11.589890092955468,Nein,Spiel läuft nicht,0.9292961033430872,Nein
94,1,-3.0171532442848505,9.321620111446343,Nein,Spiel läuft nicht,4.338526239008674,Nein
95,0,1.1453240114042553,-11.612019096706941,Nein,Spiel läuft nicht,1.0006987671460825,Nein
95,1,-3.0461668969129843,9.222292927932171,Nein,Spiel läuft nicht,3.5495073236157366,Nein
96,0,1.1135448091433782,-11.635750112682853,Nein,Spiel läuft nicht,1.0666542052462544,Nein
96,1,-3.07529788049229,9.124149833204239,Nein,Spiel läuft nicht,3.028936134084031,Nein
97,0,1.0819297818288711,-11.65839726521502,Nein,Spiel läuft nicht,1.1251916527353716,Nein
97,1,-3.0884243063772,9.026456951921144,Nein,Spiel läuft nicht,2.506506776153859,Nein
98,0,1.049220365817213,-11.679196786470108,Nein,Spiel läuft nicht,1.1796674788919248,Nein
98,1,-3.0883215674945714,9.023164926840664,Nein,Spiel läuft nicht,1.868660879988329,Nein
99,1,-3.0881323192075762,9.02044605632063,Nein,Spiel läuft nicht,1.2586559704130051,Nein
99,0,1.0118735754354216,-11.69919276486451,Nein,Spiel läuft nicht,1.230557405154594,Nein
100,1,-3.088104286601613,9.017526471053035,Nein,Spiel läuft nicht,2.2201689170238574,Nein
100,0,0.9699657669464141,-11.718663340430009,Nein,Spiel läuft nicht,1.2777975326430555,Nein
101,0,0.926717986188743,-11.736879237347488,Nein,Spiel läuft nicht,1.3208585018539964,Nein
101,1,-3.0880589633842335,9.01445910309711,Nein,Spiel läuft nicht,3.584150641873033,Nein
102,1,-3.7608872729212126,8.61710015825684,Nein,Spiel läuft nicht,5.342782639817498,Nein
102,0,0.8836245476309307,-11.75342808739509,Nein,Spiel läuft nicht,1.3479843754799479,Nein
103,0,0.8405177573203121,-11.768709763459118,Nein,Spiel läuft nicht,1.340479596099186,Nein
103,1,-3.827712121188039,8.53054895883481,Nein,Spiel läuft nicht,5.980206693343899,Nein
104,0,0.8008555165401849,-11.781099256055342,Nein,Spiel läuft nicht,1.2950293230291026,Nein
104,1,-3.885918669810048,8.438869069244888,Nein,Spiel läuft nicht,6.62276440201423,Nein
105,1,-3.942206620547566,8.344196030149515,Nein,Spiel läuft nicht,5.721961049458647,Nein
105,0,0.7658037636246987,-11.790116326628457,Nein,Spiel läuft nicht,1.2319040764053728,Nein
106,0,0.7315762051303469,-11.79748725053123,Nein,Spiel läuft nicht,1.1759889601250972,Nein
106,1,-3.9980106144447634,8.24789913260032,Nein,Spiel läuft nicht,4.623787422828197,Nein
107,1,-4.053950076862348,8.150213675135074,Nein,Spiel läuft nicht,3.346109989968502,Nein
107,0,0.695757241747834,-11.80454993871058,Nein,Spiel läuft nicht,1.1400338031402748,Nein
108,0,0.6570619842013655,-11.811518929176632,Nein,Spiel läuft nicht,1.1287486711106434,Nein
108,1,-4.1097268819418815,8.052421636912314,Nein,Spiel läuft nicht,3.1621164293222606,Nein
109,1,-4.123026986071179,7.9263765777586865,Nein,Spiel läuft nicht,2.7617405225742564,Nein
109,0,0.6179163331399463,-11.817607314302991,Nein,Spiel läuft nicht,1.137706334816144,Nein
110,0,0.5793699783682753,-11.822466771403025,Nein,Spiel läuft nicht,1.154461938179381,Nein
110,1,-4.122902989922112,7.924875915150398,Nein,Spiel läuft nicht,2.103876761436339,Nein
111,0,0.5407050627390185,-11.82518885549842,Nein,Spiel läuft nicht,1.1682532349519743,Nein
111,1,-4.122813911397088,7.923282381311922,Nein,Spiel läuft nicht,2.539630611898866,Nein
112,1,-4.122979241040449,7.921307949206705,Nein,Spiel läuft nicht,3.1300249965451377,Nein
112,0,0.5020399509265779,-11.824143635771367,Nein,Spiel läuft nicht,1.1798078201045819,Nein
113,1,-4.614572654877547,7.6688800238762145,Nein,Spiel läuft nicht,4.123417877548989,Nein
113,0,0.4616710337399432,-11.820055080734406,Nein,Spiel läuft nicht,1.1977029514373145,Nein
114,1,-4.7108494674524675,7.670238734807152,Nein,Spiel läuft nicht,4.430436355576466,Nein
114,0,0.4202311396864385,-11.811903333388106,Nein,Spiel läuft nicht,1.2242437334059164,Nein
115,1,-4.8109909733213305,7.670363129249989,Nein,Spiel läuft nicht,4.956068651340746,Nein
115,0,0.37748474449591946,-11.800897840573057,Nein,Spiel läuft nicht,1.2558707152580362,Nein
116,0,0.33571043104353376,-11.786213205291862,Nein,Spiel läuft nicht,1.2790148929548417,Nein
116,1,-4.897880572598813,7.669946079614943,Nein,Spiel läuft nicht,4.3752077112352,Nein
117,1,-4.978732860675691,7.669310533610231,Nein,Spiel läuft nicht,3.526123410705613,Nein
117,0,0.29461347417271627,-11.771766391757907,Nein,Spiel läuft nicht,1.2860610057350437,Nein
118,0,0.2559996684117243,-11.756639909903086,Nein,Spiel läuft nicht,1.2842260329102122,Nein
118,1,-5.074840951578366,7.665676469328638,Nein,Spiel läuft nicht,2.384155544550721,Nein
119,0,0.21928552359993117,-11.741467893459756,Nein,Spiel läuft nicht,1.2821947559451479,Nein
119,1,-5.112716878592691,7.688398354331616,Nein,Spiel läuft nicht,2.0164199052925005,Nein
120,1,-5.136199747183378,7.704559780795807,Nein,Spiel läuft nicht,1.671558432611563,Nein
120,0,0.17778469655040863,-11.725142972795002,Nein,Spiel läuft nicht,1.2914375930564024,Nein
121,0,0.13586228177631215,-11.708531164961716,Nein,Spiel läuft nicht,1.30043416360984,Nein
121,1,-5.159961954677548,7.717088013181263,Nein,Spiel läuft nicht,1.345624945214194,Nein
122,1,-5.1999880361401,7.727066968989585,Nein,Spiel läuft nicht,1.1819416885781857,Nein
122,0,0.09140129205113137,-11.693753708895214,Nein,Spiel läuft nicht,1.3053447984940427,Nein
123,1,-5.2306062110956555,7.7402423522673605,Nein,Spiel läuft nicht,1.093246499347487,Nein
123,0,0.05098476623638376,-11.682450835113134,Nein,Spiel läuft nicht,1.2864001653255288,Nein
124,1,-5.291872339255665,7.73940956367896,Nein,Spiel läuft nicht,1.143710811944999,Nein
124,0,0.013525151275317934,-11.67375980647418,Nein,Spiel läuft nicht,1.239807109822903,Nein
125,0,-0.021677614060811937,-11.666503419124371,Nein,Spiel läuft nicht,1.1712219295024435,Nein
125,1,-5.315973662912205,7.74256425055253,Nein,Spiel läuft nicht,1.1471835976888367,Nein
126,0,-0.05288193106650563,-11.660721039937526,Nein,Spiel läuft nicht,1.1019137702461128,Nein
126,1,-5.355227123169983,7.743889187488571,Nein,Spiel läuft nicht,1.1556960960836993,Nein
127,0,-0.08695719822181508,-11.655085461868536,Nein,Spiel läuft nicht,1.0434640385332805,Nein
127,1,-5.388871166330516,7.745512965688067,Nein,Spiel läuft nicht,1.0910337028395936,Nein
128,1,-5.421098975749211,7.745989635009235,Nein,Spiel läuft nicht,1.0580743945488242,Nein
128,0,-0.1195749975323111,-11.650856344454906,Nein,Spiel läuft nicht,1.025841847491927,Nein
129,0,-0.1495760244487198,-11.645037434699812,Nein,Spiel läuft nicht,1.02765475715066,Nein
129,1,-5.45667942149432,7.743227329346734,Nein,Spiel läuft nicht,0.9972947898115754,Nein
130,1,-5.48929295822296,7.740707200158789,Nein,Spiel läuft nicht,1.006555669022469,Nein
130,0,-0.1931647347073377,-11.63843407416487,Nein,Spiel läuft nicht,1.0318252731049258,Nein
131,0,-0.22433297588807063,-11.628960225084569,Nein,Spiel läuft nicht,1.0088916913007124,Nein
131,1,-5.514886338466568,7.736320634768866,Nein,Spiel läuft nicht,1.0232720750593753,Nein
132,0,-0.25062543896220274,-11.61924912962952,Nein,Spiel läuft nicht,0.9739925551779692,Nein
132,1,-5.557730879421307,7.730731780764575,Nein,Spiel läuft nicht,1.0854367702838852,Nein
133,0,-0.27640110147302543,-11.610897023750175,Nein,Spiel läuft nicht,0.9117665072034615,Nein
133,1,-5.601592806143356,7.7239764375969715,Nein,Spiel läuft nicht,1.1550998641440944,Nein
134,1,-5.645496279014647,7.713802906922291,Nein,Spiel läuft nicht,1.2434936397326652,Nein
134,0,-0.30051857427509027,-11.602934777612035,Nein,Spiel läuft nicht,0.8384171543739509,Nein
135,1,-5.689454202552076,7.699530285646335,Nein,Spiel läuft nicht,1.3246647932730808,Nein
135,0,-0.3233336480646496,-11.595813274413958,Nein,Spiel läuft nicht,0.7555323901235147,Nein
136,0,-0.3433449750146731,-11.589281263025207,Nein,Spiel läuft nicht,0.6875615804016055,Nein
136,1,-5.733275499199793,7.681119099717726,Nein,Spiel läuft nicht,1.391584179476618,Nein
137,1,-5.776830898561688,7.65874949133742,Nein,Spiel läuft nicht,1.469342637640058,Nein
137,0,-0.3602400959480267,-11.583366130019634,Nein,Spiel läuft nicht,0.616081396486997,Nein
138,1,-5.82048197220756,7.632893736800058,Nein,Spiel läuft nicht,1.4506281410113213,Nein
138,0,-0.3739880020188848,-11.578022523670322,Nein,Spiel läuft nicht,0.5368710302974048,Nein
139,1,-5.8375356703341446,7.5450556093881,Nein,Spiel läuft nicht,1.3379155753915872,Nein
139,0,-0.3847114727817661,-11.572164141999265,Nein,Spiel läuft nicht,0.45583666174232546,Nein
140,1,-5.837876579894044,7.548512468958547,Nein,Spiel läuft nicht,1.1981940438011809,Nein
140,0,-0.39291189888124894,-11.56646003288692,Nein,Spiel läuft nicht,0.37707460342491533,Nein
141,1,-5.837921950657112,7.552641801751772,Nein,Spiel läuft nicht,1.0800868709181666,Nein
141,0,-0.3976399525416717,-11.55984526160572,Nein,Spiel läuft nicht,0.3103114678837926,Nein
142,0,-0.39877264569947823,-11.55337909557862,Nein,Spiel läuft nicht,0.2604068002892691,Nein
142,1,-5.851184669434571,7.616305968342054,Nein,Spiel läuft nicht,0.9333304639928015,Nein
143,0,-0.3973118460904869,-11.54663627294197,Nein,Spiel läuft nicht,0.22754887128964468,Nein
