Frame,Object.ID,Transformed.X,Transformed.Y,Speed,Spiel läuft,Game,Spieler schlägt
32,1,-2.598645572944845,13.311318504057244,1.2488293225929166,Nein,Spiel läuft nicht,Nein
33,0,1.5413535030111358,-11.87362562675103,0.31927774186951935,Nein,Spiel läuft nicht,Nein
33,1,-2.5963782336586108,13.331498648272566,1.2065934199165327,Nein,Spiel läuft nicht,Nein
34,0,1.5455485730914675,-11.84841873248264,0.33082506284913615,Nein,Spiel läuft nicht,Nein
34,1,-2.591587783517122,13.340834551246438,1.1558896551356121,Nein,Spiel läuft nicht,Nein
35,0,1.5490091179889571,-11.820300467604653,0.33879237972807436,Nein,Spiel läuft nicht,Nein
35,1,-2.5874728161147265,13.34247199376794,1.0983189267993547,Nein,Spiel läuft nicht,Nein
36,0,1.552254629071233,-11.791244344269387,0.34356280600691325,Nein,Spiel läuft nicht,Nein
36,1,-2.584280553501461,13.341081350017081,0.973949137022137,Nein,Spiel läuft nicht,Nein
37,0,1.5538724882056858,-11.75494952093089,0.34590885385209325,Nein,Spiel läuft nicht,Nein
37,1,-2.581805810958218,13.331897259672914,0.9710716992489113,Nein,Spiel läuft nicht,Nein
38,0,1.5581988744826523,-11.712449329519355,0.3465798419194787,Nein,Spiel läuft nicht,Nein
38,1,-2.579437624865686,13.320894430326705,0.9308860250155565,Nein,Spiel läuft nicht,Nein
39,0,1.5644146567947557,-11.664361543382011,0.3462807327319475,Nein,Spiel läuft nicht,Nein
39,1,-2.5770320327754814,13.310865296271004,0.8859924637154735,Nein,Spiel läuft nicht,Nein
40,0,1.5715657793834414,-11.61307769015458,0.3460644171315506,Nein,Spiel läuft nicht,Nein
40,1,-2.5748875892317966,13.30253564392111,0.8378544432083302,Nein,Spiel läuft nicht,Nein
41,0,1.5784950825132782,-11.562831420428619,0.3460039712079133,Nein,Spiel läuft nicht,Nein
41,1,-2.572024443242568,13.297689408717002,0.7917196372172755,Nein,Spiel läuft nicht,Nein
42,0,1.5819227235260584,-11.513114670467822,0.34522147652022594,Nein,Spiel läuft nicht,Nein
42,1,-2.5690011025478023,13.290857901729044,0.7419986504632323,Nein,Spiel läuft nicht,Nein
43,0,1.5825710673215936,-11.459414156897548,0.34374935077054103,Nein,Spiel läuft nicht,Nein
43,1,-2.565911562255045,13.283686300415983,0.7041972853622298,Nein,Spiel läuft nicht,Nein
44,0,1.581759457686264,-11.420165706170044,0.3415465414346718,Nein,Spiel läuft nicht,Nein
44,1,-2.5592981760005267,13.281873733617159,0.6720757660287194,Nein,Spiel läuft nicht,Nein
45,0,1.5808773359119137,-11.39550104270608,0.3387682461681582,Nein,Spiel läuft nicht,Nein
45,1,-2.5545266077768103,13.282707605525548,0.639085624967205,Nein,Spiel läuft nicht,Nein
46,0,1.5796596599246588,-11.375956171123244,0.3361908097048849,Nein,Spiel läuft nicht,Nein
46,1,-2.551028118036179,13.286440272852719,0.6006537018769705,Nein,Spiel läuft nicht,Nein
47,0,1.577563368498403,-11.361418172314757,0.3340562781171155,Nein,Spiel läuft nicht,Nein
47,1,-2.548399047854029,13.29342391986092,0.5769952404566124,Nein,Spiel läuft nicht,Nein
48,0,1.5740814932766143,-11.34793875711386,0.33230907522332515,Nein,Spiel läuft nicht,Nein
48,1,-2.5403265460379765,13.294455475609638,0.5541761755573302,Nein,Spiel läuft nicht,Nein
49,0,1.5689578748680935,-11.335831924675528,0.3311368946076534,Nein,Spiel läuft nicht,Nein
49,1,-2.5343556468189608,13.297767890205275,0.5320685891768809,Nein,Spiel läuft nicht,Nein
50,0,1.5628797347917753,-11.32364500394501,0.33015232258782773,Nein,Spiel läuft nicht,Nein
50,1,-2.5297396960477285,13.303232740340116,0.5083303753915226,Nein,Spiel läuft nicht,Nein
51,0,1.5555632729139797,-11.310773909882835,0.32960821174359173,Nein,Spiel läuft nicht,Nein
51,1,-2.5180045069196875,13.302257119432413,0.4854117878034822,Nein,Spiel läuft nicht,Nein
52,0,1.547161834557115,-11.297831577993938,0.329153258794363,Nein,Spiel läuft nicht,Nein
52,1,-2.509400328616775,13.303613515476739,0.4816999763279674,Nein,Spiel läuft nicht,Nein
53,0,1.5376715312053864,-11.279359233931682,0.32691533512286197,Nein,Spiel läuft nicht,Nein
53,1,-2.502716401039105,13.305759916151315,0.4864645810453583,Nein,Spiel läuft nicht,Nein
54,0,1.52758355698112,-11.255175370116525,0.32255975433227957,Nein,Spiel läuft nicht,Nein
54,1,-2.497329015644742,13.309268593342871,0.4903284743982594,Nein,Spiel läuft nicht,Nein
55,0,1.5158279818282743,-11.227596086848566,0.31582279418176673,Nein,Spiel läuft nicht,Nein
55,1,-2.4864682077719227,13.300735916452577,0.4997819818519015,Nein,Spiel läuft nicht,Nein
56,0,1.503551478398651,-11.191014918101617,0.3075160844749869,Nein,Spiel läuft nicht,Nein
56,1,-2.4748255152864975,13.286623651263277,0.5017205706201887,Nein,Spiel läuft nicht,Nein
57,0,1.489993901785837,-11.150422403563182,0.297423234894597,Nein,Spiel läuft nicht,Nein
57,1,-2.4648576173533447,13.277661405146414,0.49200922196089314,Nein,Spiel läuft nicht,Nein
58,0,1.4763661102544856,-11.113806244524794,0.28725721620433686,Nein,Spiel läuft nicht,Nein
58,1,-2.4529559230736897,13.26079208383507,0.46931855269032247,Nein,Spiel läuft nicht,Nein
59,0,1.4639020043641187,-11.09574587538463,0.2765202426433892,Nein,Spiel läuft nicht,Nein
59,1,-2.4435807718091316,13.257438644649786,0.43584439903483246,Nein,Spiel läuft nicht,Nein
60,0,1.4521177377099275,-11.086486824200467,0.26603583439523776,Nein,Spiel läuft nicht,Nein
60,1,-2.4375259294193965,13.261910477576468,0.39819052572003905,Nein,Spiel läuft nicht,Nein
61,0,1.4403940611117485,-11.082920765743864,0.25694259377184414,Nein,Spiel läuft nicht,Nein
61,1,-2.4343410998442767,13.277352877319512,0.3680247074739775,Nein,Spiel läuft nicht,Nein
62,0,1.4283776552564746,-11.083308875578172,0.24952103773825834,Nein,Spiel läuft nicht,Nein
62,1,-2.4329724121121323,13.303246451134129,0.33677692762151645,Nein,Spiel läuft nicht,Nein
63,0,1.4171106609071624,-11.085757529684518,0.24371586956482227,Nein,Spiel läuft nicht,Nein
63,1,-2.432451222606523,13.337188176607905,0.31024685641450384,Nein,Spiel läuft nicht,Nein
64,0,1.4071384314202817,-11.089583704377747,0.24031838452062662,Nein,Spiel läuft nicht,Nein
64,1,-2.431084612146996,13.363035124306549,0.28988968467628085,Nein,Spiel läuft nicht,Nein
65,0,1.3972814882216802,-11.094762753652315,0.23752466010151468,Nein,Spiel läuft nicht,Nein
65,1,-2.429191626731681,13.386824521736365,0.2920171863948464,Nein,Spiel läuft nicht,Nein
66,0,1.3873323906793946,-11.101353910181597,0.2351633660719838,Nein,Spiel läuft nicht,Nein
66,1,-2.4269057892153407,13.408968217429807,0.2959492648428376,Nein,Spiel läuft nicht,Nein
67,0,1.3793442080466034,-11.10923148388321,0.2332582358395112,Nein,Spiel läuft nicht,Nein
67,1,-2.424330150992337,13.42984640356875,0.30429404049799924,Nein,Spiel läuft nicht,Nein
68,0,1.374655050038076,-11.118031486883297,0.2314274642962141,Nein,Spiel läuft nicht,Nein
68,1,-2.42151460898447,13.449836378829477,0.3214389646574851,Nein,Spiel läuft nicht,Nein
69,0,1.372905418037043,-11.129426935956504,0.22987237623414206,Nein,Spiel läuft nicht,Nein
69,1,-2.4185227799180775,13.469186224062229,0.3492880190446135,Nein,Spiel läuft nicht,Nein
70,0,1.3736333964242942,-11.144058397212977,0.22879875816862807,Nein,Spiel läuft nicht,Nein
70,1,-2.4082662353387945,13.559729603331801,0.38665786198597046,Nein,Spiel läuft nicht,Nein
71,0,1.3735546653795085,-11.160005612011929,0.2282021473654986,Nein,Spiel läuft nicht,Nein
71,1,-2.4083313712235626,13.560946708059758,0.43516200312387326,Nein,Spiel läuft nicht,Nein
72,0,1.3730459129919939,-11.178643754356118,0.22776799878847784,Nein,Spiel läuft nicht,Nein
72,1,-2.4082516240822605,13.562440597501768,0.49484250581505435,Nein,Spiel läuft nicht,Nein
73,0,1.3721059209154893,-11.199837188561009,0.22836798497832891,Nein,Spiel läuft nicht,Nein
73,1,-2.4081964407395335,13.56394001201667,0.5652199121974647,Nein,Spiel läuft nicht,Nein
74,0,1.3711549721736322,-11.223653327214599,0.23046081170887275,Nein,Spiel läuft nicht,Nein
74,1,-2.4082716774435085,13.565531866568186,0.6486057012436537,Nein,Spiel läuft nicht,Nein
75,0,1.3704676115195094,-11.249043473955663,0.23499262626095307,Nein,Spiel läuft nicht,Nein
75,1,-2.4384950102788974,13.508649714652497,0.7420029196704849,Nein,Spiel läuft nicht,Nein
76,0,1.3700804849826311,-11.276368499499045,0.2415718185513193,Nein,Spiel läuft nicht,Nein
76,1,-2.4439287452514713,13.440787097352477,0.8439175950591774,Nein,Spiel läuft nicht,Nein
77,0,1.3691489640979086,-11.305331987749021,0.2503768861167333,Nein,Spiel läuft nicht,Nein
77,1,-2.432568946383255,13.012044205117697,0.960812470259548,Nein,Spiel läuft nicht,Nein
78,0,1.3669257292198778,-11.335253453235676,0.26200788680499176,Nein,Spiel läuft nicht,Nein
78,1,-2.4334990681084423,12.58476866604408,1.0821608809075731,Nein,Spiel läuft nicht,Nein
79,0,1.3666160728489298,-11.363156564556586,0.27385680898140785,Nein,Spiel läuft nicht,Nein
79,1,-2.44952965909294,12.23411594801371,1.2065109037196802,Nein,Spiel läuft nicht,Nein
80,0,1.366100127365101,-11.386940291165192,0.2856816561391387,Nein,Spiel läuft nicht,Nein
80,1,-2.482305642296495,11.721867838274648,1.332151335168215,Nein,Spiel läuft nicht,Nein
81,0,1.3652231365457754,-11.407576495223541,0.2984832926325113,Nein,Spiel läuft nicht,Nein
81,1,-2.5261317835787964,11.337124375392008,1.4634737133277587,Nein,Spiel läuft nicht,Nein
82,0,1.3634712916488867,-11.423943137967498,0.3116424439236089,Nein,Spiel läuft nicht,Nein
82,1,-2.557468533490543,11.084934264224849,1.597342381616468,Nein,Spiel läuft nicht,Nein
83,0,1.3587953636957288,-11.437967653348363,0.3249046161018,Nein,Spiel läuft nicht,Nein
83,1,-2.57791562858843,10.942940830711063,1.7315888021700665,Nein,Spiel läuft nicht,Nein
84,0,1.3513660338863738,-11.450326321742242,0.33749601162937765,Nein,Spiel läuft nicht,Nein
84,1,-2.593808460097667,10.843777998856375,1.8676837968417654,Nein,Spiel läuft nicht,Nein
85,0,1.3435335216467692,-11.461759415187846,0.3495228931281582,Nein,Spiel läuft nicht,Nein
85,1,-2.6077129933849688,10.759635555666524,2.0012690171358347,Nein,Spiel läuft nicht,Nein
86,0,1.334472928286151,-11.472188227611278,0.3613714571896837,Nein,Spiel läuft nicht,Nein
86,1,-2.685752152764978,10.54929383878246,2.129262071007091,Nein,Spiel läuft nicht,Nein
87,0,1.323697470488428,-11.482409287176521,0.37295556891088866,Nein,Spiel läuft nicht,Nein
87,1,-2.724648471369008,10.409170380597956,2.249899053447726,Nein,Spiel läuft nicht,Nein
88,0,1.3100332515315887,-11.49274613879733,0.3849040775693961,Nein,Spiel läuft nicht,Nein
88,1,-2.7509564725895785,10.303820858976986,2.363502412348715,Nein,Spiel läuft nicht,Nein
89,0,1.2903975915863135,-11.505861606513598,0.39702876526387565,Nein,Spiel läuft nicht,Nein
89,1,-2.7732378954211554,10.211336292342217,2.459979630656026,Nein,Spiel läuft nicht,Nein
90,0,1.2691275128599613,-11.519476758453807,0.40943505543530667,Nein,Spiel läuft nicht,Nein
90,1,-2.8754670510950615,9.8754317012935,2.547888621805839,Nein,Spiel läuft nicht,Nein
91,0,1.2466946360414828,-11.534446065774,0.4216251791495277,Nein,Spiel läuft nicht,Nein
91,1,-2.9235836879604435,9.67515692195147,2.6257250061291733,Nein,Spiel läuft nicht,Nein
92,0,1.2244223849085711,-11.550973907262161,0.4333213729372203,Nein,Spiel läuft nicht,Nein
92,1,-2.957616500862569,9.537967533827077,2.6933542723624737,Nein,Spiel läuft nicht,Nein
93,0,1.2011923032402816,-11.569351402112243,0.44494101684636206,Nein,Spiel läuft nicht,Nein
93,1,-2.9878091216365847,9.425415638602274,2.7493929854743375,Nein,Spiel läuft nicht,Nein
94,0,1.1750747619884483,-11.589890092955475,0.4569485326034603,Nein,Spiel läuft nicht,Nein
94,1,-3.0171532442848563,9.321620111446329,2.7912314677585326,Nein,Spiel läuft nicht,Nein
95,0,1.1453240114042553,-11.612019096706948,0.47095354833273384,Nein,Spiel läuft nicht,Nein
95,1,-3.04616689691299,9.222292927932159,2.8224532179473965,Nein,Spiel läuft nicht,Nein
96,0,1.113544809143378,-11.63575011268286,0.4870668257021767,Nein,Spiel läuft nicht,Nein
96,1,-3.0752978804922955,9.124149833204227,2.8439663959806216,Nein,Spiel läuft nicht,Nein
97,0,1.081929781828871,-11.658397265215028,0.5050668004418606,Nein,Spiel läuft nicht,Nein
97,1,-3.088424306377205,9.02645695192113,2.8570579939887693,Nein,Spiel läuft nicht,Nein
98,0,1.049220365817213,-11.679196786470115,0.524349763447363,Nein,Spiel läuft nicht,Nein
98,1,-3.088321567494577,9.02316492684065,2.863130008080316,Nein,Spiel läuft nicht,Nein
99,0,1.0118735754354216,-11.699192764864517,0.5448651099941589,Nein,Spiel läuft nicht,Nein
99,1,-3.0881323192075816,9.020446056320615,2.866349184355418,Nein,Spiel läuft nicht,Nein
100,0,0.9699657669464141,-11.718663340430016,0.5664994570865857,Nein,Spiel läuft nicht,Nein
100,1,-3.088104286601619,9.017526471053024,2.86574799189241,Nein,Spiel läuft nicht,Nein
101,0,0.9267179861887429,-11.736879237347496,0.5892262551580704,Nein,Spiel läuft nicht,Nein
101,1,-3.0880589633842392,9.014459103097098,2.870186515614133,Nein,Spiel läuft nicht,Nein
102,0,0.8836245476309305,-11.753428087395097,0.6135094823978087,Nein,Spiel läuft nicht,Nein
102,1,-3.7608872729212175,8.617100158256827,2.892894337119937,Nein,Spiel läuft nicht,Nein
103,0,0.840517757320312,-11.768709763459125,0.637931826998119,Nein,Spiel läuft nicht,Nein
103,1,-3.827712121188045,8.5305489588348,2.912184117561857,Nein,Spiel läuft nicht,Nein
104,0,0.8008555165401848,-11.781099256055349,0.6619510520609374,Nein,Spiel läuft nicht,Nein
104,1,-3.8859186698100534,8.438869069244873,2.928846510685007,Nein,Spiel läuft nicht,Nein
105,0,0.7658037636246986,-11.790116326628466,0.6863766675732796,Nein,Spiel läuft nicht,Nein
105,1,-3.9422066205475716,8.344196030149504,2.946134732504019,Nein,Spiel läuft nicht,Nein
106,0,0.7315762051303468,-11.797487250531239,0.7089904640304494,Nein,Spiel läuft nicht,Nein
106,1,-3.998010614444769,8.247899132600306,2.949023337017489,Nein,Spiel läuft nicht,Nein
107,0,0.6957572417478338,-11.804549938710586,0.7294759167655331,Nein,Spiel läuft nicht,Nein
107,1,-4.053950076862353,8.15021367513506,2.9417761383259977,Nein,Spiel läuft nicht,Nein
108,0,0.6570619842013654,-11.81151892917664,0.7487288042343018,Nein,Spiel läuft nicht,Nein
108,1,-4.109726881941887,8.0524216369123,2.9269194159845062,Nein,Spiel läuft nicht,Nein
109,0,0.6179163331399461,-11.817607314303,0.7669190720086011,Nein,Spiel läuft nicht,Nein
109,1,-4.123026986071184,7.926376577758672,2.908199847666085,Nein,Spiel läuft nicht,Nein
110,0,0.5793699783682751,-11.822466771403032,0.784569151510988,Nein,Spiel läuft nicht,Nein
110,1,-4.122902989922118,7.924875915150382,2.8864533650775246,Nein,Spiel läuft nicht,Nein
111,0,0.5407050627390183,-11.825188855498428,0.8012240481458591,Nein,Spiel läuft nicht,Nein
111,1,-4.1228139113970945,7.92328238131191,2.86311433703905,Nein,Spiel läuft nicht,Nein
112,0,0.5020399509265777,-11.824143635771375,0.8171929639712399,Nein,Spiel läuft nicht,Nein
112,1,-4.122979241040454,7.921307949206691,2.827064754418357,Nein,Spiel läuft nicht,Nein
113,0,0.46167103373994295,-11.820055080734413,0.8328291214406043,Nein,Spiel läuft nicht,Nein
113,1,-4.614572654877552,7.668880023876199,2.7872360798694933,Nein,Spiel läuft nicht,Nein
114,0,0.42023113968643827,-11.811903333388113,0.8486080236199874,Nein,Spiel läuft nicht,Nein
114,1,-4.710849467452474,7.670238734807139,2.7454304964964833,Nein,Spiel läuft nicht,Nein
115,0,0.37748474449591923,-11.800897840573064,0.8634192401693703,Nein,Spiel läuft nicht,Nein
115,1,-4.810990973321336,7.670363129249976,2.703888312722306,Nein,Spiel läuft nicht,Nein
116,0,0.3357104310435335,-11.786213205291869,0.8782235539470256,Nein,Spiel läuft nicht,Nein
116,1,-4.897880572598819,7.669946079614927,2.6408583204288254,Nein,Spiel läuft nicht,Nein
117,0,0.294613474172716,-11.771766391757915,0.8922512759261549,Nein,Spiel läuft nicht,Nein
117,1,-4.978732860675697,7.669310533610218,2.561198431025667,Nein,Spiel läuft nicht,Nein
118,0,0.255999668411724,-11.756639909903095,0.905705458531456,Nein,Spiel läuft nicht,Nein
118,1,-5.074840951578372,7.6656764693286235,2.476664348423427,Nein,Spiel läuft nicht,Nein
119,0,0.21928552359993092,-11.741467893459765,0.9189707553087324,Nein,Spiel läuft nicht,Nein
119,1,-5.112716878592696,7.688398354331601,2.3948291846221554,Nein,Spiel läuft nicht,Nein
120,0,0.17778469655040835,-11.725142972795009,0.9315084804079533,Nein,Spiel läuft nicht,Nein
120,1,-5.136199747183382,7.704559780795796,2.315014320556045,Nein,Spiel läuft nicht,Nein
121,0,0.13586228177631182,-11.708531164961723,0.9428162833294775,Nein,Spiel läuft nicht,Nein
121,1,-5.159961954677553,7.717088013181248,2.2368532686704987,Nein,Spiel läuft nicht,Nein
122,0,0.09140129205113105,-11.693753708895223,0.9520172698221698,Nein,Spiel läuft nicht,Nein
122,1,-5.199988036140105,7.727066968989572,2.1602608169515456,Nein,Spiel läuft nicht,Nein
123,0,0.0509847662363834,-11.68245083511314,0.9596214282041079,Nein,Spiel läuft nicht,Nein
123,1,-5.230606211095661,7.740242352267347,2.085402202306743,Nein,Spiel läuft nicht,Nein
124,0,0.01352515127531756,-11.67375980647419,0.9649393372505165,Nein,Spiel läuft nicht,Nein
124,1,-5.29187233925567,7.739409563678946,2.0099256773108687,Nein,Spiel läuft nicht,Nein
125,0,-0.021677614060812284,-11.666503419124382,0.9669474576082657,Nein,Spiel läuft nicht,Nein
125,1,-5.315973662912211,7.742564250552514,1.9367444754579566,Nein,Spiel läuft nicht,Nein
126,0,-0.05288193106650599,-11.660721039937535,0.9651843695339549,Nein,Spiel läuft nicht,Nein
126,1,-5.355227123169989,7.743889187488557,1.8674686847105562,Nein,Spiel läuft nicht,Nein
127,0,-0.0869571982218155,-11.655085461868545,0.9600503122899592,Nein,Spiel läuft nicht,Nein
127,1,-5.388871166330523,7.745512965688052,1.8044755530373842,Nein,Spiel läuft nicht,Nein
128,0,-0.11957499753231149,-11.650856344454915,0.9515430362695272,Nein,Spiel läuft nicht,Nein
128,1,-5.421098975749217,7.745989635009222,1.7415637552469128,Nein,Spiel läuft nicht,Nein
129,0,-0.1495760244487202,-11.64503743469982,0.9396972531982474,Nein,Spiel läuft nicht,Nein
129,1,-5.456679421494325,7.74322732934672,1.6836801225457172,Nein,Spiel läuft nicht,Nein
130,0,-0.19316473470733803,-11.638434074164877,0.9239585431372408,Nein,Spiel läuft nicht,Nein
130,1,-5.489292958222966,7.740707200158775,1.6300574526750695,Nein,Spiel läuft nicht,Nein
131,0,-0.22433297588807102,-11.62896022508458,0.9052169525402921,Nein,Spiel läuft nicht,Nein
131,1,-5.514886338466575,7.736320634768851,1.5796705146075907,Nein,Spiel läuft nicht,Nein
132,0,-0.25062543896220313,-11.619249129629528,0.8827577683360133,Nein,Spiel läuft nicht,Nein
132,1,-5.557730879421313,7.730731780764561,1.532471323744254,Nein,Spiel läuft nicht,Nein
133,0,-0.2764011014730258,-11.610897023750184,0.8573857089547526,Nein,Spiel läuft nicht,Nein
133,1,-5.601592806143361,7.723976437596958,1.4891745687054416,Nein,Spiel läuft nicht,Nein
134,0,-0.3005185742750906,-11.602934777612042,0.8281527355327863,Nein,Spiel läuft nicht,Nein
134,1,-5.645496279014652,7.713802906922278,1.44928286909059,Nein,Spiel läuft nicht,Nein
135,0,-0.32333364806465004,-11.595813274413967,0.7955777984607609,Nein,Spiel läuft nicht,Nein
135,1,-5.689454202552081,7.69953028564632,1.4106503457718966,Nein,Spiel läuft nicht,Nein
136,0,-0.3433449750146735,-11.589281263025214,0.7607530356247308,Nein,Spiel läuft nicht,Nein
136,1,-5.733275499199798,7.681119099717713,1.3729737594521991,Nein,Spiel läuft nicht,Nein
137,0,-0.3602400959480271,-11.583366130019641,0.7254995243652175,Nein,Spiel läuft nicht,Nein
137,1,-5.776830898561693,7.658749491337407,1.3357990711018284,Nein,Spiel läuft nicht,Nein
138,0,-0.3739880020188853,-11.578022523670331,0.690364586886317,Nein,Spiel läuft nicht,Nein
138,1,-5.820481972207565,7.6328937368000425,1.3008568379429977,Nein,Spiel läuft nicht,Nein
139,0,-0.38471147278176654,-11.572164141999274,0.6553761579628563,Nein,Spiel läuft nicht,Nein
139,1,-5.83753567033415,7.545055609388083,1.2590777104478612,Nein,Spiel läuft nicht,Nein
140,0,-0.39291189888124933,-11.566460032886928,0.6210948835177359,Nein,Spiel läuft nicht,Nein
140,1,-5.83787657989405,7.548512468958532,1.222139499258372,Nein,Spiel läuft nicht,Nein
141,0,-0.39763995254167217,-11.559845261605727,0.5878504846751916,Nein,Spiel läuft nicht,Nein
141,1,-5.837921950657118,7.552641801751758,1.18531391054718,Nein,Spiel läuft nicht,Nein
142,0,-0.39877264569947873,-11.553379095578629,0.5558865561017338,Nein,Spiel läuft nicht,Nein
142,1,-5.851184669434576,7.616305968342039,1.1470720984469407,Nein,Spiel läuft nicht,Nein
143,0,-0.3973118460904873,-11.546636272941981,0.5259226732491974,Nein,Spiel läuft nicht,Nein
143,1,-5.849032146497522,7.635747491379819,1.1044100023152785,Nein,Spiel läuft nicht,Nein
144,0,-0.39626005223328514,-11.540077597343615,0.49956138401810146,Nein,Spiel läuft nicht,Nein
144,1,-5.863649731655992,7.647243585488106,1.0574987580612105,Nein,Spiel läuft nicht,Nein
