frame,object_id,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z
25,0,-0.23954316973686218,0.7015832662582397,5.868361949920654,-0.002098454860970378,0.004426795989274979,-0.033894311636686325
26,0,-0.23940667510032654,0.7014644145965576,5.869048118591309,-0.0013267097529023886,0.0028026560321450233,-0.021428633481264114
27,0,-0.2392665147781372,0.7013670802116394,5.869477272033691,-0.0009975316934287548,0.0021068090572953224,-0.016111956909298897
28,0,-0.23912540078163147,0.7012419104576111,5.870380878448486,-0.0015544546768069267,0.003280907403677702,-0.025107383728027344
29,0,-0.23897896707057953,0.7011594176292419,5.870697021484375,-0.0008169061038643122,0.0017167398473247886,-0.013195673003792763
30,0,-0.23890633881092072,0.7010623216629028,5.871313571929932,-0.00118258164729923,0.002480915281921625,-0.019102994352579117
30,1,8.126346588134766,-1.2900055646896362,14.157546043395996,-4.1979337339626e-08,3.0503633752232417e-06,3.020480789928115e-07
31,0,-0.23883041739463806,0.7009182572364807,5.872852325439453,-0.00212647020816803,0.004460531752556562,-0.03435010462999344
32,0,-0.2387518584728241,0.7007378339767456,5.8751540184021,-0.0027938527055084705,0.005863724276423454,-0.04513027146458626
33,0,-0.23865598440170288,0.7005715370178223,5.87721061706543,-0.0027622461784631014,0.005808953661471605,-0.04461820423603058
34,0,-0.23861786723136902,0.7003875374794006,5.879626750946045,-0.003124677576124668,0.0066031417809426785,-0.05046819895505905
35,0,-0.23857316374778748,0.7002103328704834,5.881919860839844,-0.0031606561969965696,0.006688844878226519,-0.05104795843362808
36,0,-0.23851610720157623,0.700085461139679,5.88309383392334,-0.0023404289968311787,0.004945358261466026,-0.03780142962932587
37,0,-0.23846516013145447,0.6999831795692444,5.884040832519531,-0.0021015047095716,0.0044353557750582695,-0.03394317999482155
38,0,-0.23841916024684906,0.6999151110649109,5.8845062255859375,-0.0014886262360960245,0.0031331812497228384,-0.024045279249548912
39,0,-0.23836594820022583,0.6998529434204102,5.884971618652344,-0.001414255821146071,0.002968910848721862,-0.022845029830932617
40,0,-0.23830905556678772,0.6997990012168884,5.88535737991333,-0.0012464751489460468,0.002615744946524501,-0.020134983584284782
41,0,-0.23825815320014954,0.6997061967849731,5.886101245880127,-0.0011009795125573874,0.0023161773569881916,-0.01778390072286129
42,0,-0.23822447657585144,0.699651837348938,5.886602401733398,-0.001254673465155065,0.002653192263096571,-0.020264843478798866
43,0,-0.238180473446846,0.6995872855186462,5.887271404266357,-0.0014476594515144825,0.0030617062002420425,-0.02338172309100628
44,0,-0.23812749981880188,0.6995398998260498,5.887598991394043,-0.0009394015069119632,0.001987542025744915,-0.015172610059380531
45,0,-0.2381286323070526,0.6995000243186951,5.887847900390625,-0.000761070812586695,0.0016078847693279386,-0.012292704544961452
46,0,-0.23814700543880463,0.6994702219963074,5.888003826141357,-0.0005324973026290536,0.001123138703405857,-0.00860115047544241
47,0,-0.23826977610588074,0.6994500756263733,5.888086318969727,-0.00037050186074338853,0.0007799474988132715,-0.00598479900509119
48,0,-0.23847535252571106,0.6994267702102661,5.888216972351074,-0.0005596791743300855,0.0011771168792620301,-0.009040630422532558
49,0,-0.23861923813819885,0.699430525302887,5.888031959533691,-0.00044645206071436405,0.0009391047060489655,-0.007211681455373764
49,2,16.542118072509766,-1.3253915309906006,20.058504104614258,-5.3232625418786483e-08,4.255498879501829e-06,3.2508816616427794e-07
50,0,-0.2387048304080963,0.6994391083717346,5.887788772583008,-0.0004936456098221242,0.001040570787154138,-0.007973712868988514
51,0,-0.2388393133878708,0.6994368433952332,5.88763427734375,-0.0004061389190610498,0.000857702165376395,-0.006560088600963354
52,0,-0.2389107197523117,0.6994467973709106,5.887269496917725,-0.0006714664050377905,0.0014190453803166747,-0.010845422744750977
52,3,8.880776405334473,-0.7936270236968994,14.11435604095459,-3.576053231313381e-08,3.0295614124042913e-06,1.9284783547846018e-07
53,0,-0.23894444108009338,0.6994634866714478,5.886656761169434,-0.0010018961038440466,0.002114464296028018,-0.0161826740950346
53,3,8.49566650390625,-0.8167685866355896,14.282370567321777,15.001363754272461,0.19530971348285675,0.025663651525974274
54,0,-0.23898090422153473,0.6994901895523071,5.8858113288879395,-0.0013012103736400604,0.0027353758923709393,-0.02101851999759674
54,3,8.064594268798828,-0.8285074234008789,14.261513710021973,-12.5460205078125,-0.3872361183166504,1.6910918951034546
55,0,-0.23903173208236694,0.6995272636413574,5.884590148925781,-0.0017235203413292766,0.003611094318330288,-0.027841586619615555
56,0,-0.2391054779291153,0.6995670795440674,5.883185386657715,-0.001957149710506201,0.004101054277271032,-0.0316154882311821
56,3,7.882325172424316,-0.8658056855201721,14.35266399383545,-6.748910903930664,-0.3398836553096771,1.9239999055862427
57,0,-0.23921185731887817,0.6995787620544434,5.8823699951171875,-0.0014583360170945525,0.0030594642739742994,-0.023557385429739952
58,0,-0.23934540152549744,0.6995797157287598,5.881560325622559,-0.0014728183159604669,0.0030892142094671726,-0.02379143424332142
59,0,-0.23947735130786896,0.6995893716812134,5.880390167236328,-0.0018549133092164993,0.0038991011679172516,-0.029962513595819473
60,0,-0.23965871334075928,0.6995707750320435,5.879703521728516,-0.0014023557305335999,0.0029560630209743977,-0.022651320323348045
61,0,-0.2398875653743744,0.6995618939399719,5.878753662109375,-0.0016992974560707808,0.0035846750251948833,-0.027447206899523735
62,0,-0.2411428838968277,0.6995124220848083,5.878450393676758,-0.0016067202668637037,0.003388970158994198,-0.02595195733010769
63,0,-0.24210777878761292,0.699463963508606,5.87818717956543,-0.0014409241266548634,0.0030381253454834223,-0.023274149745702744
64,0,-0.2426644265651703,0.6994247436523438,5.877938747406006,-0.0011500894324854016,0.0024187040980905294,-0.018577411770820618
65,0,-0.24314403533935547,0.6994428634643555,5.876931190490723,-0.001865231548435986,0.003914895001798868,-0.030129898339509964
65,2,16.542112350463867,-1.3253624439239502,20.058408737182617,-5.321892615484103e-08,4.254443865647772e-06,3.2499860935786273e-07
66,0,-0.24336034059524536,0.6995090842247009,5.8754048347473145,-0.0022485239896923304,0.004716610070317984,-0.0363217368721962
67,0,-0.24352864921092987,0.6995868682861328,5.874444007873535,-0.001766378991305828,0.003706680377945304,-0.028533225879073143
68,0,-0.2436063438653946,0.6997188925743103,5.873396396636963,-0.001837603165768087,0.0038675949908792973,-0.02968229539692402
69,0,-0.24417513608932495,0.6999058723449707,5.872256755828857,-0.0021337561774998903,0.004508310928940773,-0.03446367010474205
70,0,-0.2453395128250122,0.7001320719718933,5.870998382568359,-0.002519503002986312,0.0053252349607646465,-0.04069371148943901
71,0,-0.24580010771751404,0.700451135635376,5.86920690536499,-0.0027214912697672844,0.005752815864980221,-0.04395600035786629
72,0,-0.2460203319787979,0.7007901668548584,5.867915630340576,-0.0022888313978910446,0.004821299109607935,-0.03697007894515991
72,3,7.8723931312561035,-1.030838966369629,14.355417251586914,-6.748913288116455,-0.3410596251487732,1.9237853288650513
73,0,-0.2468012124300003,0.7012307047843933,5.866063594818115,-0.0029836648609489202,0.006269106175750494,-0.048195332288742065
74,0,-0.24829788506031036,0.7017520070075989,5.863680362701416,-0.003665494965389371,0.00768310809507966,-0.05921129137277603
75,0,-0.25042250752449036,0.7023137807846069,5.861073970794678,-0.00414563762024045,0.00868526566773653,-0.0669679269194603
76,0,-0.25299715995788574,0.7029000520706177,5.858521461486816,-0.004441659431904554,0.009309623390436172,-0.0717492625117302
77,0,-0.2557227611541748,0.7034998536109924,5.856343746185303,-0.0044562784023582935,0.00939340703189373,-0.07197858393192291
78,0,-0.25677254796028137,0.7040597796440125,5.854964733123779,-0.003456344362348318,0.007298381999135017,-0.0558258593082428
79,0,-0.2583480179309845,0.7045857310295105,5.8540940284729,-0.003310773754492402,0.007003018632531166,-0.05347313731908798
80,0,-0.26025518774986267,0.7050424814224243,5.853781700134277,-0.003023262834176421,0.006394632626324892,-0.048829421401023865
81,0,-0.26230838894844055,0.7054925560951233,5.853646755218506,-0.0029829214327037334,0.00629410520195961,-0.048179976642131805
82,0,-0.26436519622802734,0.7059041857719421,5.85368013381958,-0.002895788988098502,0.006101389415562153,-0.04677368700504303
83,0,-0.26479434967041016,0.706285834312439,5.8539018630981445,-0.0016738802660256624,0.0035130728501826525,-0.027038929983973503
84,0,-0.26467427611351013,0.7066376209259033,5.854353904724121,-0.0007622424163855612,0.0016000609612092376,-0.012312968261539936
85,0,-0.2647348940372467,0.7069776654243469,5.85477352142334,-0.0010170862078666687,0.0021361897233873606,-0.016429342329502106
86,0,-0.26500293612480164,0.7072572708129883,5.855786323547363,-0.0016047422541305423,0.003380612237378955,-0.02592049166560173
87,0,-0.2653407156467438,0.7075560688972473,5.856359004974365,-0.0014135267119854689,0.002989528002217412,-0.022830408066511154
88,0,-0.26507943868637085,0.707844614982605,5.856788635253906,-0.0005642942851409316,0.0011949673062190413,-0.00911410991102457
89,0,-0.26508307456970215,0.708122193813324,5.85692024230957,-0.0006055260892026126,0.0012819665716961026,-0.009780079126358032
90,0,-0.264428973197937,0.7083495259284973,5.857234477996826,-0.00048423788393847644,0.0010225464357063174,-0.007821512408554554
91,0,-0.26288482546806335,0.7085427641868591,5.857552528381348,-0.0011409190483391285,0.0024023749865591526,-0.018428849056363106
92,0,-0.2623097598552704,0.7086824178695679,5.85795783996582,-0.0007478693150915205,0.0015699970535933971,-0.0120807820931077
93,0,-0.2611616849899292,0.7087801694869995,5.858617782592773,-0.001387550961226225,0.002909888746216893,-0.02241409383714199
94,0,-0.2592952847480774,0.708835780620575,5.859466552734375,-0.002013564109802246,0.004229174926877022,-0.03252554312348366
95,0,-0.25720974802970886,0.708836555480957,5.860783576965332,-0.0025641038082540035,0.0053995405323803425,-0.041416604071855545
96,0,-0.2564185559749603,0.7087923884391785,5.861932277679443,-0.0020294932182878256,0.004285475239157677,-0.032779891043901443
97,0,-0.25503280758857727,0.7086902856826782,5.863352298736572,-0.002587554045021534,0.005469567142426968,-0.04179280251264572
97,4,8.469101905822754,-1.2526516914367676,14.383125305175781,-4.2071164330081956e-08,3.106457370449789e-06,2.953192677068728e-07
98,0,-0.2532060742378235,0.7084876298904419,5.865621566772461,-0.013041693717241287,0.002676605712622404,-0.040379635989665985
98,4,8.441953659057617,-1.2508562803268433,14.336583137512207,3.058945894241333,0.03962845355272293,0.0023247934877872467
99,0,-0.2513943016529083,0.7081690430641174,5.869739055633545,-0.040645137429237366,0.004796262830495834,0.005208010785281658
99,4,8.384805679321289,-1.2486966848373413,14.292484283447266,-1.8361644744873047,0.18213224411010742,-1.7153311967849731
100,0,-0.2495751827955246,0.70790034532547,5.873406410217285,0.008007233962416649,0.033688776195049286,-0.11005190759897232
101,0,-0.2490411251783371,0.7075650691986084,5.877190113067627,0.007375536486506462,0.010334084741771221,-0.07434290647506714
101,4,8.318018913269043,-1.2411023378372192,14.207298278808594,-1.186673879623413,0.17821753025054932,-1.460814118385315
102,0,-0.24904511868953705,0.7071231603622437,5.881354808807373,-0.005399155896157026,0.002512260340154171,-0.07470715045928955
103,0,-0.24959629774093628,0.7066519856452942,5.884922981262207,-0.004677454940974712,0.006484825164079666,-0.0864831805229187
104,0,-0.24964246153831482,0.7062029242515564,5.8878655433654785,-0.009818854741752148,0.009686186909675598,-0.049188531935214996
105,0,-0.2501436471939087,0.7056877017021179,5.89066219329834,0.005808121990412474,-0.0008974871598184109,-0.0853448212146759
106,0,-0.25029218196868896,0.705241858959198,5.892629623413086,0.011134178377687931,0.011904209852218628,-0.06531137973070145
107,0,-0.2509990930557251,0.7047165036201477,5.89515495300293,-0.0046507325023412704,-0.0004981812089681625,-0.0800773948431015
107,4,8.159284591674805,-1.235311508178711,14.18748950958252,-0.9029639363288879,0.05080496892333031,-0.49282872676849365
108,0,-0.25234687328338623,0.704198956489563,5.898467540740967,-0.01042565144598484,0.019443154335021973,-0.08884510397911072
109,0,-0.2527022063732147,0.7036888003349304,5.901400566101074,-0.006636515259742737,0.006247353740036488,-0.08164995163679123
109,4,8.162940979003906,-1.2352875471115112,14.200949668884277,-0.6777437329292297,0.02336062863469124,-0.22607652842998505
110,0,-0.25359952449798584,0.7032026052474976,5.904667854309082,-0.0013687647879123688,0.011896464973688126,-0.06618186831474304
110,4,8.155892372131348,-1.235464334487915,14.21689224243164,-0.6469886898994446,0.0075258840806782246,-0.15676428377628326
111,0,-0.2540751099586487,0.702666699886322,5.908891201019287,-0.017237599939107895,0.01091944519430399,-0.10212401300668716
111,4,8.151408195495605,-1.235477089881897,14.22138786315918,-0.6471956372261047,0.01738782227039337,-0.1616533398628235
112,0,-0.2542420029640198,0.702127993106842,5.912605285644531,-0.002211253624409437,-0.002374790608882904,-0.06047772243618965
112,4,8.15248966217041,-1.235852599143982,14.231629371643066,-0.5561913847923279,-0.040140971541404724,-0.09508927166461945
113,0,-0.25419387221336365,0.7016412615776062,5.916116237640381,-0.0006447117775678635,0.015433138236403465,-0.09281883388757706
113,4,8.151049613952637,-1.2360498905181885,14.239012718200684,-0.4903835654258728,0.03453902155160904,-0.1398378312587738
114,0,-0.25404107570648193,0.7011699080467224,5.918715000152588,-0.011971847154200077,-0.001257156953215599,-0.09977196156978607
114,4,8.142745971679688,-1.2361278533935547,14.242661476135254,-0.5350428223609924,0.028065670281648636,-0.11745291948318481
115,0,-0.25372055172920227,0.7006693482398987,5.920594215393066,-0.018845725804567337,-0.02169867418706417,-0.04425837844610214
115,4,8.131052017211914,-1.236377477645874,14.243966102600098,-0.4604507386684418,-0.06257374584674835,-0.17216596007347107
116,0,-0.2532852292060852,0.7003751993179321,5.921345233917236,-0.01694897934794426,0.028029754757881165,-0.08979647606611252
116,4,8.115096092224121,-1.2364572286605835,14.244551658630371,-0.5724928975105286,0.03516245633363724,-0.10694874823093414
117,0,-0.2526424825191498,0.7002164721488953,5.921539306640625,-0.00039240624755620956,0.023158632218837738,-0.04919314756989479
117,4,8.09791374206543,-1.2363735437393188,14.24495792388916,-0.5218205451965332,0.052386149764060974,-0.10962095856666565
118,0,-0.2518243193626404,0.7000718712806702,5.921848297119141,0.00041247866465710104,0.008295299485325813,-0.04654476419091225
118,4,8.080265998840332,-1.2362395524978638,14.244921684265137,-0.5130602717399597,0.012219302356243134,-0.12043894827365875
119,0,-0.2508722245693207,0.6999584436416626,5.921956539154053,0.0054531581699848175,0.004265015013515949,-0.020967351272702217
119,4,8.062076568603516,-1.2361395359039307,14.244521141052246,-0.5351409316062927,-0.012088636867702007,-0.08160744607448578
120,0,-0.2498306781053543,0.6998710632324219,5.921844005584717,0.0018964223563671112,0.0010325072798877954,-0.03359531983733177
120,4,8.043545722961426,-1.2343440055847168,14.242135047912598,-0.460702508687973,0.031038496643304825,-0.16916801035404205
121,0,-0.2488129734992981,0.6997876763343811,5.921492576599121,-0.007724822498857975,-0.009778497740626335,-0.023227302357554436
121,4,8.043612480163574,-1.2354916334152222,14.242024421691895,-0.528196394443512,-0.03215227648615837,-0.11802642047405243
122,0,-0.24781638383865356,0.699720025062561,5.9210205078125,-0.0033215931616723537,-0.002596046309918165,-0.01482191402465105
122,4,8.043563842773438,-1.2357633113861084,14.242049217224121,-0.5191414952278137,-0.008129892870783806,-0.11145538836717606
123,0,-0.2469164878129959,0.6997027397155762,5.919914245605469,-0.012634088285267353,0.005575624294579029,-0.02692176215350628
123,4,8.053258895874023,-1.2331323623657227,14.209285736083984,-0.3891659379005432,0.03457869961857796,-0.1917247176170349
124,0,-0.24607864022254944,0.699669599533081,5.919094562530518,0.0011984938755631447,-0.003977946937084198,-0.03160133212804794
124,4,8.046906471252441,-1.2325384616851807,14.20117473602295,-0.38839149475097656,-0.0026718899607658386,-0.19171971082687378
125,0,-0.2451871633529663,0.6997119784355164,5.917707443237305,0.013219446875154972,0.01917080208659172,-0.03620373085141182
125,4,8.038208961486816,-1.2318220138549805,14.193400382995605,-0.35364148020744324,0.03648834675550461,-0.21019606292247772
126,0,-0.24440675973892212,0.6997608542442322,5.91649866104126,-0.013156013563275337,0.006831473670899868,-0.03269919753074646
126,4,8.02698040008545,-1.230931282043457,14.186448097229004,-0.41177016496658325,0.04531121999025345,-0.17070825397968292
127,0,-0.24381238222122192,0.6998471617698669,5.915239334106445,-0.0046259816735982895,0.01110084354877472,-0.03168737515807152
127,4,8.014674186706543,-1.2299253940582275,14.179899215698242,-0.3929140865802765,0.03968746215105057,-0.1824083775281906
128,0,-0.24330151081085205,0.6999537944793701,5.9136738777160645,0.00015330225869547576,0.0049718813970685005,-0.033411137759685516
128,4,8.001873970031738,-1.2289553880691528,14.173476219177246,-0.3799879252910614,0.02056850492954254,-0.1913871318101883
129,0,-0.24286629259586334,0.7000431418418884,5.912443161010742,-4.5861393118684646e-06,0.004435144364833832,-0.029988016933202744
129,4,7.988840103149414,-1.228011131286621,14.167099952697754,-0.380346417427063,0.02046995796263218,-0.1911989450454712
130,0,-0.24243485927581787,0.7001320719718933,5.911304950714111,-0.00017198680143337697,0.0043430570513010025,-0.02965773455798626
130,4,7.971872329711914,-1.221089482307434,14.153697967529297,-0.38052797317504883,0.02039746381342411,-0.19110625982284546
131,0,-0.24201463162899017,0.7002134323120117,5.91034460067749,-0.00021753502369392663,0.004040910396724939,-0.02767281047999859
131,4,7.971776008605957,-1.2209174633026123,14.153837203979492,-0.38069063425064087,0.020328447222709656,-0.191024050116539
132,0,-0.24160143733024597,0.7002842426300049,5.9094953536987305,-0.00027584790950641036,0.0038398720789700747,-0.026377568021416664
132,4,7.971724033355713,-1.220790147781372,14.154044151306152,-0.38082483410835266,0.020342182368040085,-0.19094789028167725
133,0,-0.24118366837501526,0.7003409266471863,5.908827304840088,-0.00025131908478215337,0.0034863287582993507,-0.02394840121269226
133,4,7.971752643585205,-1.220683217048645,14.154067039489746,-0.3809471130371094,0.020321782678365707,-0.19088169932365417
134,0,-0.24083644151687622,0.7003988027572632,5.9081525802612305,-0.0003214702592231333,0.003345320699736476,-0.023135876283049583
134,4,7.971671104431152,-1.2205158472061157,14.154092788696289,-0.3810630142688751,0.020226718857884407,-0.19082821905612946
135,0,-0.2404996007680893,0.7004376649856567,5.90766716003418,-0.00021673092851415277,0.0028737778775393963,-0.019785556942224503
135,4,7.97173547744751,-1.2204152345657349,14.153975486755371,-0.3811628520488739,0.02017047069966793,-0.19077827036380768
136,0,-0.240194171667099,0.7004691958427429,5.907183647155762,-0.00026856292970478535,0.0027426339220255613,-0.01905095763504505
136,4,7.971870422363281,-1.2203426361083984,14.153741836547852,-0.3812578022480011,0.020108381286263466,-0.19073110818862915
137,0,-0.2399008870124817,0.700516402721405,5.906383991241455,-0.0006642268854193389,0.003362585324794054,-0.02404225431382656
137,4,7.971929550170898,-1.2202494144439697,14.153639793395996,-0.3813420534133911,0.020060665905475616,-0.19068893790245056
138,0,-0.23960807919502258,0.7005301117897034,5.905985355377197,-0.0003110240795649588,0.0024360273964703083,-0.017115218564867973
138,4,7.972081184387207,-1.2202062606811523,14.153468132019043,-0.38141635060310364,0.020051825791597366,-0.19064722955226898
139,0,-0.23931758105754852,0.7005608677864075,5.905180931091309,-0.0008037755033001304,0.0032989957835525274,-0.02388462796807289
139,4,7.972006320953369,-1.2200881242752075,14.153656959533691,-0.3814874589443207,0.020065033808350563,-0.19060654938220978
140,0,-0.2390647679567337,0.7006016969680786,5.904061794281006,-0.0011648457730188966,0.003915724810212851,-0.028725294396281242
140,4,7.972020149230957,-1.2200164794921875,14.15378475189209,-0.3815474212169647,0.02011316642165184,-0.19056759774684906
141,0,-0.23882129788398743,0.7006394267082214,5.902831077575684,-0.0013495027087628841,0.004171864595264196,-0.030728988349437714
141,4,7.972011089324951,-1.2199586629867554,14.154054641723633,-0.38160666823387146,0.020218776538968086,-0.1905226707458496
142,0,-0.2385951727628708,0.7006405591964722,5.902329921722412,-0.0006662548403255641,0.0026101029943674803,-0.018848156556487083
142,4,7.971921920776367,-1.2198376655578613,14.154224395751953,-0.3816569745540619,0.02021455205976963,-0.19049577414989471
143,0,-0.23838794231414795,0.700634777545929,5.901894569396973,-0.0006006582989357412,0.0023616859689354897,-0.01705101691186428
143,4,7.971923828125,-1.2197504043579102,14.154230117797852,-0.38170120120048523,0.020198717713356018,-0.1904727816581726
144,0,-0.23821210861206055,0.7005988359451294,5.901754856109619,-0.00015085135237313807,0.0013006326043978333,-0.009062117896974087
144,4,7.9720139503479,-1.2196807861328125,14.15400505065918,-0.3817448616027832,0.02013084664940834,-0.19045528769493103
145,0,-0.23807072639465332,0.7005380988121033,5.901806354522705,-3.0016301025170833e-05,0.0009550275281071663,-0.006508632563054562
145,4,7.971976280212402,-1.2195472717285156,14.153853416442871,-0.3817801773548126,0.0200041476637125,-0.19045016169548035
146,0,-0.23795689642429352,0.7004771828651428,5.901873588562012,-2.520266752981115e-05,0.00085560412844643,-0.005836812313646078
146,4,7.971980571746826,-1.2194452285766602,14.15372371673584,-0.38181546330451965,0.01992124132812023,-0.19043973088264465
147,0,-0.23785541951656342,0.7003979086875916,5.902045249938965,-0.000173793057911098,0.0010902119101956487,-0.007722478359937668
147,4,7.972127437591553,-1.2194395065307617,14.1536226272583,-0.38184744119644165,0.019965318962931633,-0.19041568040847778
148,0,-0.23776745796203613,0.7003215551376343,5.902209281921387,-0.00017146645404864103,0.001019186805933714,-0.007236524019390345
148,4,7.972124099731445,-1.2193632125854492,14.153641700744629,-0.3818743824958801,0.019956765696406364,-0.19040168821811676
149,0,-0.2376936823129654,0.7002307176589966,5.902595520019531,-0.0005196551792323589,0.0016917982138693333,-0.012420322746038437
149,4,7.971940517425537,-1.2192459106445312,14.154056549072266,-0.3819001317024231,0.020021669566631317,-0.19038140773773193
150,0,-0.23763111233711243,0.7001224756240845,5.903177738189697,-0.0008097428362816572,0.0022515347227454185,-0.016725601628422737
150,4,7.971880912780762,-1.219172477722168,14.154261589050293,-0.3819228708744049,0.020070023834705353,-0.19036373496055603
151,0,-0.23757728934288025,0.7000114917755127,5.9039306640625,-0.0010521900840103626,0.002719263080507517,-0.020306656137108803
151,4,7.97176456451416,-1.2190651893615723,14.15445613861084,-0.3819423317909241,0.020072005689144135,-0.19035355746746063
152,0,-0.2375345081090927,0.6999039053916931,5.904709815979004,-0.0011249675881117582,0.0028204801492393017,-0.02115674689412117
152,4,7.971714496612549,-1.2189496755599976,14.154348373413086,-0.38196107745170593,0.01996876485645771,-0.190355122089386
153,0,-0.23750276863574982,0.6998041868209839,5.905398368835449,-0.0010657882085070014,0.0026484427507966757,-0.019929109141230583
153,4,7.9717864990234375,-1.2188937664031982,14.154145240783691,-0.38197752833366394,0.019907666370272636,-0.190352201461792
154,0,-0.23747791349887848,0.699752926826477,5.905503749847412,-0.00019200566748622805,0.0007675521774217486,-0.0055486103519797325
154,4,7.971772193908691,-1.218820571899414,14.15414047241211,-0.3819933831691742,0.019884495064616203,-0.19034609198570251
155,0,-0.2374773472547531,0.699709951877594,5.905550479888916,-3.284233025624417e-05,0.0003974938008468598,-0.0027461994905024767
155,4,7.971802711486816,-1.2187628746032715,14.15405559539795,-0.382007360458374,0.019852900877594948,-0.19034163653850555
156,0,-0.23748993873596191,0.6996753811836243,5.9055495262146,8.928695024223998e-05,0.0001102709720726125,-0.0005702350754290819
156,4,7.971848011016846,-1.21871018409729,14.153934478759766,-0.382019579410553,0.01981784589588642,-0.19033828377723694
157,0,-0.23751366138458252,0.6996452212333679,5.905452251434326,-0.0001011082495097071,0.0004824655188713223,-0.003449898213148117
157,4,7.971885681152344,-1.2187097072601318,14.154138565063477,-0.3820323348045349,0.01994236931204796,-0.19031699001789093
158,0,-0.23757927119731903,0.6996406316757202,5.905079364776611,-0.0005960796261206269,0.0015035840915516019,-0.011278647929430008
158,4,7.971776008605957,-1.2186204195022583,14.154328346252441,-0.38204169273376465,0.019953541457653046,-0.1903112828731537
159,0,-0.23763331770896912,0.6996438503265381,5.904533863067627,-0.0008487959858030081,0.0020133915822952986,-0.015197071246802807
159,4,7.971801280975342,-1.2185866832733154,14.154359817504883,-0.38205182552337646,0.019980264827609062,-0.19030246138572693
160,0,-0.2376813441514969,0.6996342539787292,5.904186725616455,-0.0006041729357093573,0.0014779525808990002,-0.011103218421339989
160,4,7.971813201904297,-1.2185642719268799,14.154489517211914,-0.38206079602241516,0.02005075104534626,-0.19028934836387634
161,0,-0.23775720596313477,0.6996306777000427,5.903820514678955,-0.0006610782584175467,0.0015802925918251276,-0.01190199889242649
161,4,7.971765518188477,-1.2184866666793823,14.154496192932129,-0.38206759095191956,0.020014304667711258,-0.19029001891613007
162,0,-0.2378142923116684,0.6996444463729858,5.9031171798706055,-0.0011097691021859646,0.002506045624613762,-0.01902829296886921
